#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_3808		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	
ASV_3809			Dinophyceae				
ASV_3810			Dinophyceae				
ASV_3812			Dictyochophyceae				
ASV_3824			Dinophyceae				
ASV_3832	Metazoa	Arthropoda	Insecta	Hymenoptera	Crabronidae		
ASV_3836	Fungi						
ASV_3839							
ASV_3841			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_3844			Bigyra	Nanomonadea			
ASV_3845			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_3856				Ancyromonadida			
ASV_3879			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_3896			Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera	
ASV_3897							
ASV_3899		Discosea	Flabellinia		Vannellidae	Vannella	
ASV_3903			Dinophyceae				
ASV_3910		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_3912			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_3913							
ASV_3915		Ciliophora	Litostomatea				
ASV_3916			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_3951		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_3952			Dinophyceae				
ASV_3954							
ASV_3955	Metazoa						
ASV_3956			Bigyra	Bicosoecida		Caecitellus	
ASV_3957			Dinophyceae				
ASV_3958							
ASV_3959	Metazoa						
ASV_3961			Bigyra				
ASV_3963	Metazoa	Annelida					
ASV_3964							
ASV_3965	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	
ASV_3968			Dinophyceae				
ASV_3970							
ASV_3972							
ASV_3973		Haptophyta					
ASV_3974							
ASV_3976							
ASV_3977							
ASV_3978	Metazoa						
ASV_3979							
ASV_3980		Cercozoa				Cyranomonas	
ASV_3981							
ASV_3982		Ciliophora	Spirotrichea	Choreotrichida			
ASV_3984	Viridiplantae	Chlorophyta					
ASV_3985	Metazoa						
ASV_3991		Apicomplexa	Conoidasida	Eugregarinorida	Cephaloidophoridae	Cephaloidophora	
ASV_3992	Fungi	Ascomycota	Dothideomycetes				
ASV_3994	Metazoa						
ASV_3999							
ASV_4000	Metazoa	Porifera	Demospongiae	Suberitida	Halichondriidae	Didiscus	
ASV_4001	Metazoa	Annelida					
ASV_4002							
ASV_4003			Dinophyceae				
ASV_4004	Fungi						
ASV_4005			Dinophyceae				
ASV_4007	Metazoa	Annelida	Sipuncula	Golfingiida	Phascolionidae	Phascolion	
ASV_4008			Dinophyceae				
ASV_4009							
ASV_4010		Ciliophora	Phyllopharyngea				
ASV_4012			Dinophyceae				
ASV_4013			Dinophyceae				
ASV_4015			Dinophyceae				
ASV_4017	Metazoa						
ASV_4018		Haptophyta		Prymnesiales	Prymnesiaceae	Haptolina	
ASV_4045			Dinophyceae				
ASV_4056	Metazoa	Chordata	Thaliacea	Salpida	Salpidae	Salpa	
ASV_4057							
ASV_4058		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	
ASV_4077	Fungi						
ASV_4089							
ASV_4095	Metazoa						
ASV_4097			Dinophyceae				
ASV_4101		Cercozoa					
ASV_4102			Dinophyceae				
ASV_4141			Dinophyceae				
ASV_4142		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_4143	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae		
ASV_4144			Acantharea				
ASV_4145			Bigyra	Nanomonadea			
ASV_4146	Metazoa						
ASV_4149							
ASV_4150							
ASV_4151	Metazoa	Annelida	Polychaeta		Capitellidae	Notomastus	
ASV_4152	Metazoa	Arthropoda					
ASV_4153			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_4154		Cercozoa	Thecofilosea	Ventricleftida			
ASV_4158							
ASV_4160			Bigyra	Bicosoecida	Cafeteriaceae	Pseudobodo	
ASV_4163							
ASV_4165			Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	
ASV_4166			Bigyra	Nanomonadea			
ASV_4169	Metazoa	Porifera	Calcarea	Clathrinida	Leucettidae	Leucetta	
ASV_4171		Endomyxa	Ascetosporea	Paramyxida	Marteiliidae	Marteilioides	
ASV_4172		Euglenozoa					
ASV_4176			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_4177			Dinophyceae				
ASV_4178	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	
ASV_4182							
ASV_4183	Fungi	Ascomycota	Dothideomycetes				
ASV_4187		Ciliophora	Oligohymenophorea	Philasterida	Cinetochilidae	Cinetochilum	
ASV_4188		Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	
ASV_4189			Phaeophyceae				
ASV_4213		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_4216			Dinophyceae				
ASV_4222	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae		
ASV_4230		Ciliophora	Spirotrichea	Choreotrichida			
ASV_4233		Evosea	Variosea				
ASV_4234							
ASV_4235		Ciliophora	Spirotrichea		Tontoniidae		
ASV_4236			Bigyra				
ASV_4237		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_4238							
ASV_4239			Dinophyceae				
ASV_4240		Cercozoa	Thecofilosea	Ventricleftida			
ASV_4242		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_4243		Ciliophora	Prostomatea	Prorodontida	Urotrichidae	Urotricha	
ASV_4244		Ciliophora	Spirotrichea	Choreotrichida	Strombidinopsidae		
ASV_4247			Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	
ASV_4276		Haptophyta		Prymnesiales		Chrysocampanula	
ASV_4278			Chrysophyceae	Hydrurales			
ASV_4280	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	
ASV_4281	Metazoa	Annelida	Polychaeta		Polygordiidae	Polygordius	
ASV_4282			Dinophyceae				
ASV_4283			Dinophyceae				
ASV_4284		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales			
ASV_4285			Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	
ASV_4286							
ASV_4287	Fungi						
ASV_4288	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Aglaopheniidae	Gymnangium	
ASV_4289							
ASV_4290		Ciliophora					
ASV_4291		Apicomplexa	Conoidasida	Archigregarinorida	Selenidiidae	Selenidium	
ASV_4292		Apicomplexa	Conoidasida	Eugregarinorida	Gregarinidae		
ASV_4298	Viridiplantae	Chlorophyta					
ASV_4324	Metazoa						
ASV_4329							
ASV_4330			Dinophyceae				
ASV_4332			Dinophyceae				
ASV_4333		Apicomplexa					
ASV_4334		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	
ASV_4335	Metazoa	Annelida	Polychaeta	Terebellida	Pectinariidae	Pectinaria	
ASV_4336							
ASV_4337		Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Ditylum	
ASV_4338		Apicomplexa					
ASV_4339	Metazoa						
ASV_4341	Metazoa	Mollusca	Gastropoda				
ASV_4342			Dinophyceae				
ASV_4343		Cercozoa					
ASV_4344							
ASV_4345							
ASV_4346			Dinophyceae				
ASV_4347							
ASV_4348		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_4373			Dinophyceae				
ASV_4375		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_4384	Metazoa	Arthropoda					
ASV_4390	Metazoa						
ASV_4391	Metazoa						
ASV_4392							
ASV_4393			Dinophyceae				
ASV_4399			Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera	
ASV_4402			Bigyra				
ASV_4412		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_4413		Apicomplexa					
ASV_4414		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_4416			Bigyra	Nanomonadea			
ASV_4419							
ASV_4421			Bigyra	Nanomonadea			
ASV_4423		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_4426							
ASV_4430			Phaeophyceae				
ASV_4432							
ASV_4435							
ASV_4438		Cercozoa	Chlorarachniophyceae				
ASV_4439			Bolidophyceae	Parmales			
ASV_4441		Ciliophora	Spirotrichea	Choreotrichida			
ASV_4447			Bigyra	Nanomonadea			
ASV_4452			Dinophyceae	Gymnodiniales			
ASV_4453		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_4454		Cercozoa		Cercomonadida	Cercomonadidae		
ASV_4468			Dinophyceae				
ASV_4470		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_4476		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	
ASV_4477			Dinophyceae	Dinophysales	Dinophysaceae	Dinophysis	
ASV_4478		Endomyxa	Ascetosporea	Paramyxida	Marteiliidae	Marteilioides	
ASV_4480			Dinophyceae				
ASV_4482		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_4486		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	
ASV_4488		Discosea	Flabellinia		Vannellidae	Vannella	
ASV_4489		Oomycota		Olpidiopsidales	Olpidiopsidaceae	Olpidiopsis	
ASV_4491			Cryptophyceae				
ASV_4493							
ASV_4494			Dinophyceae				
ASV_4496		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_4497			Dinophyceae				
ASV_4502		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	
ASV_4508	Metazoa	Annelida					
ASV_4509		Apicomplexa					
ASV_4511		Euglenozoa	Kinetoplastea				
ASV_4512	Metazoa	Annelida	Polychaeta	Phyllodocida	Goniadidae	Goniada	
ASV_4513							
ASV_4514		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_4515			Bigyra	Nanomonadea			
ASV_4516	Metazoa	Mollusca	Bivalvia	Cardiida	Cardiidae	Cerastoderma	
ASV_4519		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_4522							
ASV_4523		Haptophyta					
ASV_4525		Apicomplexa					
ASV_4528			Dinophyceae				
ASV_4530							
ASV_4531		Cercozoa	Thecofilosea		Ebriacea	Ebria	
ASV_4532		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_4533			Dinophyceae				
ASV_4534							
ASV_4535			Dinophyceae				
ASV_4538			Dictyochophyceae	Pedinellales			
ASV_4539		Ciliophora	Spirotrichea	Choreotrichida	Strombidinopsidae		
ASV_4540			Phaeophyceae	Ectocarpales	Ectocarpaceae	Ectocarpus	
ASV_4541							
ASV_4542		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Attheyaceae	Attheya	
ASV_4543							
ASV_4544		Ciliophora	Spirotrichea	Sporadotrichida	Oxytrichidae	Protogastrostyla	
ASV_4545			Dinophyceae				
ASV_4546			Dinophyceae				
ASV_4547	Metazoa	Ctenophora	Tentaculata	Lobata	Bolinopsidae	Bolinopsis	
ASV_4549			Dinophyceae				
ASV_4550							
ASV_4576			Dinophyceae				
ASV_4577		Endomyxa		Gromiida	Gromiidae	Gromia	
ASV_4578			Dinophyceae	Syndiniales	Ellobiopsidae	Ellobiopsis	
ASV_4579							
ASV_4580		Apicomplexa	Conoidasida	Eugregarinorida	Porosporidae		
ASV_4584			Dinophyceae				
ASV_4585	Fungi	Basidiomycota					
ASV_4587			Dinophyceae				
ASV_4588		Cercozoa					
ASV_4589		Apicomplexa	Conoidasida	Eugregarinorida	Porosporidae		
ASV_4591			Bigyra				
ASV_4596	Metazoa						
ASV_4597		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_4598	Viridiplantae	Chlorophyta	Trebouxiophyceae			Picochlorum	
ASV_4599		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_4600		Cercozoa	Thecofilosea	Ventricleftida	Ventrifissuridae	Ventrifissura	
ASV_4601							
ASV_4602	Metazoa	Bryozoa					
ASV_4603			Bigyra	Bicosoecida			
ASV_4604		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_4605		Ciliophora	Prostomatea	Prorodontida	Urotrichidae	Urotricha	
ASV_4606		Bacillariophyta	Mediophyceae	Eupodiscales	Odontellaceae		
ASV_4607							
ASV_4608							
ASV_4609		Discosea		Longamoebia	Acanthamoebidae	Acanthamoeba	
ASV_4610			Dinophyceae				
ASV_4612	Metazoa	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	
ASV_4614							
ASV_4615							
ASV_4644		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_4645			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	
ASV_4646							
ASV_4647			Dinophyceae	Suessiales			
ASV_4649							
ASV_4650	Metazoa	Porifera	Calcarea				
ASV_4651							
ASV_4652							
ASV_4654							
ASV_4655			Dinophyceae				
ASV_4657		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_4658							
ASV_4659	Metazoa	Mollusca	Bivalvia				
ASV_4660	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	
ASV_4661		Euglenozoa					
ASV_4662							
ASV_4664		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	
ASV_4666							
ASV_4667			Dinophyceae				
ASV_4670	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Coleosporiaceae	Cronartium	
ASV_4687		Cercozoa					
ASV_4688		Cercozoa	Thecofilosea			Mataza	
ASV_4689			Dinophyceae				
ASV_4690							
ASV_4693		Cercozoa					
ASV_4694	Metazoa						
ASV_4697							
ASV_4703				Pirsoniales	Pirsoniaceae	Pirsonia	
ASV_4704		Apicomplexa	Conoidasida	Eugregarinorida	Cephaloidophoridae	Cephaloidophora	
ASV_4706	Metazoa	Gastrotricha					
ASV_4710							
ASV_4711		Cercozoa					
ASV_4712			Dinophyceae				
ASV_4714							
ASV_4715	Metazoa						
ASV_4716			Phaeophyceae	Ectocarpales	Chordariaceae	Halothrix	
ASV_4719							
ASV_4732		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_4735			Dinophyceae				
ASV_4736	Metazoa						
ASV_4738							
ASV_4739		Euglenozoa	Diplonemea		Eupelagonemidae		
ASV_4740							
ASV_4741	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
ASV_4745		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_4747		Haptophyta		Zygodiscales	Braarudosphaeraceae		
ASV_4748			Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	
ASV_4749		Apicomplexa	Conoidasida	Eugregarinorida	Cephaloidophoridae		
ASV_4750							
ASV_4751		Ciliophora	Spirotrichea	Choreotrichida			
ASV_4753							
ASV_4754			Dinophyceae				
ASV_4757			Dinophyceae				
ASV_4760							
ASV_4763							
ASV_4766			Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	
ASV_4769	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	
ASV_4774	Metazoa	Bryozoa					
ASV_4776		Apicomplexa	Conoidasida	Archigregarinorida	Selenidiidae	Selenidium	
ASV_4779			Phaeophyceae	Ectocarpales	Chordariaceae	Halothrix	
ASV_4799							
ASV_4806		Euglenozoa	Diplonemea		Eupelagonemidae		
ASV_4808		Endomyxa		Vampyrellida			
ASV_4809		Cercozoa					
ASV_4810			Dinophyceae				
ASV_4811							
ASV_4813			Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera	
ASV_4815	Fungi	Basidiomycota					
ASV_4816		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_4817		Apicomplexa					
ASV_4819	Metazoa	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	
ASV_4823	Metazoa	Annelida	Polychaeta	Terebellida	Pectinariidae	Pectinaria	
ASV_4824			Dinophyceae				
ASV_4825	Metazoa	Annelida					
ASV_4827			Bigyra				
ASV_4828	Viridiplantae	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcaceae	Prasinococcus	
ASV_4830	Metazoa	Arthropoda	Insecta	Hymenoptera	Crabronidae		
ASV_4831							
ASV_4834	Metazoa	Cnidaria					
ASV_4835	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Bensingtonia	
ASV_4838		Ciliophora	Oligohymenophorea	Philasterida	Philasteridae	Paralembus	
ASV_4842							
ASV_4844		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_4847							
ASV_4848	Metazoa						
ASV_4854		Apicomplexa	Conoidasida	Eugregarinorida	Lecudinidae	Ancora	
ASV_4855							
ASV_4857							
ASV_4858		Cercozoa					
ASV_4865							
ASV_4867		Apicomplexa	Conoidasida	Archigregarinorida	Selenidiidae	Selenidium	
ASV_4868							
ASV_4869							
ASV_4870	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Tubulariidae	Ectopleura	
ASV_4872							
ASV_4873	Metazoa	Annelida					
ASV_4874		Apicomplexa	Conoidasida	Eugregarinorida	Lecudinidae	Trichotokara	
ASV_4876		Apicomplexa					
ASV_4877	Metazoa	Porifera	Calcarea	Leucosolenida	Jenkinidae	Anamixilla	
ASV_4879	Metazoa						
ASV_4880			Dinophyceae				
ASV_4881							
ASV_4882			Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	
ASV_4883			Dinophyceae				
ASV_4884	Metazoa	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	
ASV_4885							
ASV_4887			Dinophyceae	Suessiales		Dactylodinium	
ASV_4890		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_4891		Ciliophora	Spirotrichea	Choreotrichida			
ASV_4892			Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	
ASV_4893			Dictyochophyceae	Pedinellales			
ASV_4894	Viridiplantae	Chlorophyta	Nephroselmidophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	
ASV_4895	Metazoa						
ASV_4896			Bigyra				
ASV_4897	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	
ASV_4898	Metazoa	Mollusca	Bivalvia		Pandoridae	Pandora	
ASV_4900							
ASV_4901			Bigyra				
ASV_4902							
ASV_4906			Bigyra	Thraustochytrida	Thraustochytriaceae	Aplanochytrium	
ASV_4907			Bigyra				
ASV_4909		Euglenozoa	Diplonemea		Eupelagonemidae		
ASV_4943		Haptophyta		Prymnesiales		Chrysocampanula	
ASV_4944							
ASV_4945							
ASV_4948			Dinophyceae	Gymnodiniales	Kareniaceae		
ASV_4950							
ASV_4951		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_4952	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastix	
ASV_4955			Phaeophyceae				
ASV_4956			Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	
ASV_4957	Viridiplantae	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcaceae	Prasinococcus	
ASV_4958			Dinophyceae				
ASV_4959			Dinophyceae				
ASV_4960		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_4961	Viridiplantae	Chlorophyta	Nephroselmidophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	
ASV_4963			Chrysophyceae				
ASV_4964			Dinophyceae				
ASV_4977			Dinophyceae				
ASV_4979			Dinophyceae				
ASV_4981			Dinophyceae				
ASV_4984							
ASV_4985	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Sertulariidae	Selaginopsis	
ASV_4986			Chrysophyceae				
ASV_4988			Dinophyceae				
ASV_4989	Metazoa	Annelida					
ASV_4990							
ASV_4991	Metazoa						
ASV_5000							
ASV_5013			Dinophyceae				
ASV_5014			Dinophyceae				
ASV_5016			Dinophyceae				
ASV_5017			Dinophyceae				
ASV_5019		Cercozoa	Chlorarachniophyceae				
ASV_5021	Metazoa	Arthropoda	Hexanauplia	Calanoida	Candaciidae	Candacia	
ASV_5022	Metazoa	Cnidaria	Anthozoa	Corallimorpharia	Corallimorphidae	Corynactis	
ASV_5024							
ASV_5025			Dinophyceae				
ASV_5026		Cercozoa	Thecofilosea			Mataza	
ASV_5028	Metazoa						
ASV_5029		Cercozoa		Cercomonadida	Cercomonadidae		
ASV_5030							
ASV_5031							
ASV_5033	Metazoa	Ctenophora					
ASV_5034							
ASV_5035							
ASV_5036			Chrysophyceae				
ASV_5037							
ASV_5038		Ciliophora	Spirotrichea		Strombidiidae	Parallelostrombidium	
ASV_5039							
ASV_5050			Phaeophyceae				
ASV_5051		Ciliophora					
ASV_5053		Apicomplexa	Conoidasida	Archigregarinorida	Selenidiidae	Selenidium	
ASV_5054	Metazoa	Mollusca	Gastropoda	Trochida	Trochidae	Cantharidus	
ASV_5055		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_5057		Apicomplexa	Conoidasida	Eugregarinorida			
ASV_5058	Viridiplantae	Chlorophyta					
ASV_5059		Apicomplexa	Conoidasida	Eugregarinorida	Urosporidae		
ASV_5060	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales			
ASV_5063		Ciliophora	Spirotrichea				
ASV_5064		Haptophyta					
ASV_5065		Discosea	Flabellinia	Dactylopodida	Paramoebidae	Cunea	
ASV_5067	Metazoa	Ctenophora					
ASV_5068			Dinophyceae				
ASV_5070							
ASV_5071		Cercozoa					
ASV_5077							
ASV_5078			Dinophyceae				
ASV_5079						Telonemia	
ASV_5080	Fungi	Basidiomycota	Agaricomycetes				
ASV_5081			Bigyra	Nanomonadea			
ASV_5082							
ASV_5083			Dinophyceae				
ASV_5084		Apicomplexa					
ASV_5085		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_5086		Apicomplexa	Conoidasida	Eugregarinorida	Lecudinidae	Lankesteria	
ASV_5088							
ASV_5089							
ASV_5090							
ASV_5091			Dinophyceae	Thoracosphaerales	Thoracosphaeraceae		
ASV_5092							
ASV_5094		Apicomplexa	Conoidasida	Eugregarinorida	Gregarinidae		
ASV_5097							
ASV_5099	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae		
ASV_5100			Dinophyceae				
ASV_5101		Apicomplexa					
ASV_5103			Bigyra	Bicosoecida			
ASV_5104			Dinophyceae				
ASV_5105		Cercozoa	Chlorarachniophyceae				
ASV_5106							
ASV_5110		Haptophyta		Prymnesiales			
ASV_5112		Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	Eucampia	
ASV_5113	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	
ASV_5119		Ciliophora					
ASV_5122							
ASV_5129		Endomyxa		Gromiida	Pseudodifflugiidae		
ASV_5145							
ASV_5152		Cercozoa	Thecofilosea	Cryomonadida			
ASV_5153			Phaeophyceae				
ASV_5154	Viridiplantae	Streptophyta					
ASV_5155			Dinophyceae				
ASV_5156			Dinophyceae				
ASV_5157			Dinophyceae				
ASV_5170		Apicomplexa	Conoidasida	Eugregarinorida	Gregarinidae		
ASV_5171							
ASV_5188			Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	
ASV_5189		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Pelagostrobilidium	
ASV_5192		Euglenozoa	Kinetoplastea				
ASV_5193	Metazoa						
ASV_5194			Dinophyceae				
ASV_5195			Dinophyceae				
ASV_5196		Ciliophora	Colpodea	Colpodida			
ASV_5197			Phaeophyceae				
ASV_5198			Dinophyceae				
ASV_5200			Dictyochophyceae	Pedinellales			
ASV_5201			Dinophyceae	Peridiniales	Peridiniaceae	Scrippsiella	
ASV_5202	Metazoa	Chordata	Ascidiacea	Phlebobranchia	Ascidiidae	Phallusia	
ASV_5203			Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	
ASV_5204		Apicomplexa					
ASV_5205		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_5206	Metazoa	Bryozoa	Stenolaemata	Cyclostomatida	Plagioeciidae	Plagioecia	
ASV_5207	Fungi						
ASV_5208		Cercozoa					
ASV_5209							
ASV_5210		Haptophyta		Prymnesiales			
ASV_5211	Metazoa	Chordata	Actinopteri	Gadiformes	Gadidae	Gadus	
ASV_5213	Metazoa						
ASV_5214							
ASV_5216			Dinophyceae				
ASV_5217							
ASV_5218	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae		
ASV_5219			Dinophyceae				
ASV_5220							
ASV_5221		Ciliophora	Spirotrichea	Choreotrichida			
ASV_5222			Dinophyceae				
ASV_5225	Metazoa						
ASV_5226		Apicomplexa	Conoidasida	Eugregarinorida	Cephaloidophoridae	Cephaloidophora	
ASV_5227		Cercozoa	Thecofilosea	Ventricleftida	Ventrifissuridae	Ventrifissura	
ASV_5228			Dinophyceae				
ASV_5229			Phaeophyceae				
ASV_5230	Metazoa						
ASV_5231							
ASV_5232	Fungi	Ascomycota	Dothideomycetes				
ASV_5233							
ASV_5234	Metazoa	Mollusca	Polyplacophora	Chitonida	Tonicellidae	Lepidochitona	
ASV_5235		Ciliophora	Heterotrichea	Heterotrichida	Folliculinidae		
ASV_5236	Fungi	Basidiomycota					
ASV_5237		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_5238			Dinophyceae				
ASV_5239							
ASV_5240			Dinophyceae				
ASV_5241			Dinophyceae				
ASV_5242		Cercozoa					
ASV_5243			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_5245			Synurophyceae	Ochromonadales	Ochromonadaceae		
ASV_5246			Dinophyceae				
ASV_5248		Cercozoa	Imbricatea	Euglyphida	Paulinellidae	Paulinella	
ASV_5249							
ASV_5250	Metazoa						
ASV_5251		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_5255		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	
ASV_5256						Telonemia	
ASV_5258			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_5260							
ASV_5262			Dinophyceae				
ASV_5263			Dinophyceae				
ASV_5264			Dinophyceae				
ASV_5266			Dinophyceae				
ASV_5267							
ASV_5269			Dinophyceae				
ASV_5271		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_5333		Tubulinea	Elardia	Leptomyxida	Flabellulidae		
ASV_5334	Fungi	Basidiomycota	Agaricomycetes				
ASV_5335		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_5336		Euglenozoa	Diplonemea		Diplonemidae	Rhynchopus	
ASV_5337		Apicomplexa					
ASV_5338			Dinophyceae				
