ASV,domain,supergroup,division,subdivision,class,order,family,genus,species,domain_boot,supergroup_boot,division_boot,subdivision_boot,class_boot,order_boot,family_boot,genus_boot,species_boot
ASV_7377,Eukaryota,,,,,,,,,93,31,15,11,11,11,10,10,10
ASV_7379,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Knufia,Knufia_cryptophialidica,100,100,100,100,100,100,100,80,62
ASV_7381,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,,,100,100,100,100,100,66,56,42,42
ASV_7382,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Amphidoma,Amphidoma_fulgens,100,100,100,100,100,78,66,66,66
ASV_7383,Eukaryota,TSAR,Stramenopiles,Gyrista,,,,,,98,73,72,68,49,49,40,40,40
ASV_7384,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Pseudocolliniidae,Fusiforma,Fusiforma_themisticola,100,100,100,100,100,100,99,69,69
ASV_7385,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,,,,100,92,89,87,83,60,13,13,13
ASV_7386,Eukaryota,TSAR,Alveolata,,,,,,,96,62,58,33,32,12,3,0,0
ASV_7387,Eukaryota,,,,,,,,,100,31,31,31,30,29,29,28,28
ASV_7388,Eukaryota,,,,,,,,,97,18,14,13,7,6,6,6,6
ASV_7389,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-1,MAST-1C,MAST-1C_sp.,100,100,100,96,95,95,91,51,51
ASV_7390,Eukaryota,Amoebozoa,Discosea,Discosea_X,Centramoebia,Himatismenida,Parvamoebidae,Parvamoeba,Parvamoeba_monoura,100,94,93,93,93,93,93,93,55
ASV_7391,Eukaryota,TSAR,Alveolata,Ciliophora,Litostomatea,Haptoria_5,Pleurostomatida,Loxophyllum,,100,99,99,99,99,96,96,65,26
ASV_7392,Eukaryota,TSAR,Alveolata,,,,,,,98,60,59,50,44,39,20,20,20
ASV_7393,Eukaryota,,,,,,,,,96,28,21,18,11,10,10,10,10
ASV_7394,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Oxytrichidae,,,100,100,100,99,95,94,63,25,25
ASV_7395,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,,99,70,65,58,56,53,35,35,35
ASV_7396,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,CCW10-lineage,CCW10-lineage_X,CCW10-lineage_X_sp.,100,97,97,97,97,97,97,97,97
ASV_7397,Eukaryota,,,,,,,,,84,20,14,14,14,14,14,14,14
ASV_7398,Eukaryota,Obazoa,Opisthokonta,Fungi,,,,,,100,97,97,79,39,23,18,14,4
ASV_7399,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,85,83,72,54,23,23,23,21
ASV_7400,Eukaryota,TSAR,,,,,,,,100,51,46,46,21,19,15,15,15
ASV_7401,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,,,,,100,100,100,100,100,15,12,12,12
ASV_7402,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,,100,100,100,100,99,60,60,57,7
ASV_7403,Eukaryota,,,,,,,,,99,22,11,11,11,11,11,11,11
ASV_7404,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,,,100,100,100,100,99,70,70,48,34
ASV_7405,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,,100,100,100,100,99,99,98,90,44
ASV_7406,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4_X_sp.,100,100,100,100,100,100,100,100,100
ASV_7407,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,,100,100,100,100,99,97,95,87,42
ASV_7408,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,99,29,29,29,29
ASV_7409,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,,,,,100,100,100,100,100,48,48,48,48
ASV_7410,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Chlamydophryidae,Lecythium,Lecythium_hyalinum,100,100,100,100,98,78,77,77,62
ASV_7411,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Acanthoecida,Stephanoecidae,Bicosta,Bicosta_minor,100,90,90,90,90,90,90,90,90
ASV_7412,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_helveticum,100,100,100,100,91,82,82,81,76
ASV_7413,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,30,30,30,30
ASV_7414,Eukaryota,Obazoa,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,,,100,100,100,100,99,99,99,32,32
ASV_7415,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.,100,100,100,100,100,100,81,81,81
ASV_7416,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,32,32,32,24
ASV_7417,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-7,MAST-7B,MAST-7B_sp.,100,100,100,66,66,66,66,66,66
ASV_7418,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Acanthoecida,Acanthoecida_X,Acanthoecida_XX,Acanthoecida_XX_sp.,100,100,100,100,100,100,61,61,61
ASV_7419,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp.,100,100,100,100,100,100,100,100,100
ASV_7420,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,7,7,7,7
ASV_7421,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,,,,100,100,100,67,67,67,36,36,36
ASV_7422,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,97,97,80
ASV_7423,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,25,25,25,25
ASV_7424,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,50,50,50,50
ASV_7425,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,Kareniaceae_X,Kareniaceae_X_sp.,100,100,93,93,93,77,74,71,71
ASV_7426,Eukaryota,Obazoa,Opisthokonta,Ichthyosporea,Ichthyophonida,Ichthyophonida_X,Ichthyophonida_XX,Ichthyophonida_XXX,Ichthyophonida_XXX_sp.,100,100,100,100,100,76,76,76,76
ASV_7427,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,34,34,34,34
ASV_7428,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,78,77,77,59
ASV_7429,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,,100,100,100,100,100,61,61,59,37
ASV_7430,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_concaviuscula,100,100,100,100,100,83,81,80,64
ASV_7431,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,66,38,38,38,38
ASV_7432,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,,,,,100,100,100,100,100,41,41,41,41
ASV_7433,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadales_Clade-EC1Ga,Paraphysomonadales_Clade-EC1Ga_X,Paraphysomonadales_Clade-EC1Ga_X_sp.,100,100,100,100,100,100,100,100,100
ASV_7434,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-IV,Dino-Group-IV-Hematodinium-Group,Hematodinium,Hematodinium_perezi,100,100,100,100,100,100,100,100,95
ASV_7435,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,56,45,45,44,44
ASV_7436,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Dicrateria,Dicrateria_rotunda,100,100,100,100,100,74,74,72,61
ASV_7437,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,,100,100,100,100,100,100,49,49,49
ASV_7438,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,55,54,54,39,25,22,22
ASV_7439,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,43,43,43,43
ASV_7440,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.,100,100,100,100,100,98,97,95,95
ASV_7441,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.,100,100,100,100,100,87,80,68,67
ASV_7442,Eukaryota,TSAR,Stramenopiles,Gyrista,Bolidophyceae,Parmales,Parmales_X,Parmales_XX,Parmales_XX_sp.,100,100,100,98,98,98,97,97,97
ASV_7443,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Euterpina,Euterpina_acutifrons,100,84,84,84,84,84,84,83,83
ASV_7444,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,,100,100,100,100,46,36,8,7,5
ASV_7445,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,37,37,37,37
ASV_7446,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4_X_sp.,100,100,100,100,100,100,100,100,100
ASV_7447,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,15,15,15,15
ASV_7448,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-8,Dino-Group-II-Clade-8_X,Dino-Group-II-Clade-8_X_sp.,100,100,100,100,100,100,82,82,82
ASV_7449,Eukaryota,Archaeplastida,Picozoa,,,,,,,100,92,92,49,49,49,49,49,49
ASV_7450,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-10,MAST-10_X,MAST-10_X_sp.,100,100,100,98,98,98,98,98,98
ASV_7451,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,75,46,46,43,43
ASV_7452,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,,100,88,88,87,47,10,9,6,1
ASV_7453,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,,,,100,99,99,99,62,62,50,50,50
ASV_7454,Eukaryota,Obazoa,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,100,100,100,100,100,100,100,100,100
ASV_7455,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,25,25,25,25
ASV_7456,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-21,Dino-Group-II-Clade-21_X,Dino-Group-II-Clade-21_X_sp.,100,95,95,90,78,68,60,60,60
ASV_7457,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.,100,100,100,100,100,75,75,75,75
ASV_7458,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_delicatula,100,100,100,94,94,94,91,87,61
ASV_7459,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.,100,100,100,100,100,100,58,58,58
ASV_7460,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,54,50,50,50,27
ASV_7461,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,74,47,47,42,42
ASV_7462,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_sp.,100,100,100,100,97,94,58,58,55
ASV_7463,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,,,100,100,100,100,100,63,54,48,43
ASV_7464,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,Warnowia_sp.,100,100,100,100,98,79,76,68,66
ASV_7466,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.,100,100,100,100,68,68,68,68,68
ASV_7467,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_dominans,99,95,94,70,65,57,57,55,54
ASV_7468,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Maxillopoda_X,Maxillopoda_X_sp.,100,100,100,100,98,98,98,86,86
ASV_7469,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,98,98,96,81,42,37,31,31
ASV_7470,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Filosa-Thecofilosea_XX,Filosa-Thecofilosea_XXX,Filosa-Thecofilosea_XXX_sp.,100,100,100,100,100,100,100,100,100
ASV_7471,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,,,100,100,100,100,74,57,57,50,50
ASV_7472,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,35,35,35,35
ASV_7473,Eukaryota,Archaeplastida,Picozoa,Picozoa_subdivision_1,Picozoa_subdivision_1B,Picozoa_subdivision_1B_X,Picozoa_subdivision_1B_XX,Picozoa_subdivision_1B_XXX,Picozoa_subdivision_1B_XXX_sp.,100,100,100,99,88,88,88,88,88
ASV_7474,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,100,89,89,89,89
ASV_7475,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_helveticum,100,100,100,100,100,74,73,72,56
ASV_7476,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-4,,,100,99,62,62,62,62,62,31,31
ASV_7477,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,20,20,16,16
ASV_7478,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,100,100,100,100,100,100,100,100,100
ASV_7479,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_helveticum,100,100,100,100,100,80,80,78,55
ASV_7480,Eukaryota,TSAR,Stramenopiles,Gyrista,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,Aureococcus,Aureococcus_anophagefferens,100,100,94,94,94,92,54,54,54
ASV_7481,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,96,96,61
ASV_7482,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,Lepidodinium_chlorophorum,100,100,100,100,100,62,61,59,58
ASV_7483,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,Tintinnidae,,,100,100,100,100,100,61,61,22,18
ASV_7484,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,40,40,40,40
ASV_7485,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,,100,100,100,100,100,83,83,47,44
ASV_7486,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,,,,100,100,100,100,100,75,48,41,41
ASV_7487,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,,100,100,100,100,100,52,51,51,49
ASV_7488,Eukaryota,TSAR,Stramenopiles,Gyrista,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XXX,MOCH-2_XXX_sp.,100,100,100,100,96,96,96,96,96
ASV_7489,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-42,Dino-Group-II-Clade-42_X,Dino-Group-II-Clade-42_X_sp.,100,100,100,100,100,100,100,100,100
ASV_7490,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3I,MAST-3I_sp.,100,100,100,100,100,100,100,100,100
ASV_7491,Eukaryota,,,,,,,,,100,47,47,47,47,20,6,6,6
ASV_7492,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,,,,100,100,100,100,100,62,21,21,21
ASV_7493,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,16,16,16,16
ASV_7494,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,,,,100,99,62,62,62,51,49,49,49
ASV_7495,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,,100,100,100,100,100,56,54,54,46
ASV_7496,Eukaryota,TSAR,Rhizaria,Radiolaria,RAD-B,RAD-B_X,Taxopodida,Sticholonche,Sticholonche_sp.,100,100,100,100,100,100,99,99,99
ASV_7497,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,,,,,100,100,100,100,100,47,47,47,44
ASV_7498,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Dino-Group-II-Clade-16_X_sp.,100,100,100,100,100,100,97,97,97
ASV_7499,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,49,49,49,49
ASV_7500,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,,100,100,100,100,100,68,67,66,9
ASV_7501,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,,,,100,100,100,100,100,54,48,48,31
ASV_7502,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,27,27,27,27
ASV_7503,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Craspedida,Monosigidae_Group_B,Monosigidae_Group_B_X,Monosigidae_Group_B_X_sp.,100,100,100,100,100,100,100,100,100
ASV_7504,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,35,34,23,17
ASV_7505,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,47,47,47,36
ASV_7506,Eukaryota,TSAR,Rhizaria,Cercozoa,,,,,,100,100,100,100,47,29,24,23,23
ASV_7507,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,100,58,58,58,58
ASV_7508,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,100,66,66,66,66
ASV_7509,Eukaryota,Obazoa,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Bougainvillia,Bougainvillia_sp.,100,100,100,100,100,100,100,73,73
ASV_7510,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Pyrocystaceae,Alexandrium,Alexandrium_hiranoi,100,100,100,100,100,95,95,95,70
ASV_7511,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,100,100,100,100,99,99,99,15,15
ASV_7512,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,100,74,74,74,74
ASV_7513,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,70,70,70,41,38,38,23
ASV_7514,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,100,64,64,64,64
ASV_7515,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,,,,100,100,80,80,80,69,47,27,26
ASV_7516,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,,100,100,100,100,100,78,78,74,48
ASV_7517,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,41,38,35,31
ASV_7518,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Strombidium,Strombidium_basimorphum,100,100,100,94,94,94,93,83,81
ASV_7519,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,99,37,37,37,37
ASV_7520,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Blastodiniaceae,Blastodinium,Blastodinium_contortum,100,100,100,100,100,91,54,54,54
ASV_7521,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,,100,100,100,100,100,81,79,74,17
ASV_7522,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Strombidium,Strombidium_paracapitatum,100,100,100,100,100,85,85,80,68
ASV_7523,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,30,30,30,30
ASV_7524,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.,100,100,100,100,100,100,100,100,100
ASV_7525,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.,100,98,98,96,87,63,61,61,61
ASV_7526,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Clausocalanus,Clausocalanus_furcatus,100,100,100,100,100,100,100,96,96
ASV_7527,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_danicus,100,100,100,100,100,100,100,100,95
ASV_7528,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,36,36,36,36
ASV_7529,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,32,32,32,32
ASV_7530,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,100,100,100,100,100,100,100,100,100
ASV_7531,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,,,,100,100,100,100,100,52,50,50,48
ASV_7532,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,79,60,60,60,60
ASV_7533,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,,,,100,100,100,100,100,100,38,38,38
ASV_7534,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,Lepidodinium_chlorophorum,100,100,100,100,100,91,90,64,60
ASV_7535,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,,,100,100,100,100,100,100,71,46,46
ASV_7536,Eukaryota,TSAR,Rhizaria,Radiolaria,Acantharea,Acantharea_3,Acantharea_3b,Acantharea_3b_X,Acantharea_3b_X_sp.,100,100,100,100,100,100,100,100,100
ASV_7537,Eukaryota,TSAR,Stramenopiles,Gyrista,Pelagophyceae,Pelagomonadales,,,,100,100,64,64,64,56,39,37,37
ASV_7538,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_fusiforme,100,100,100,100,100,98,84,84,78
ASV_7539,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,100,100,100,100,61,58,58,58,58
ASV_7540,Eukaryota,TSAR,,,,,,,,100,100,49,49,49,49,44,39,24
ASV_7541,Eukaryota,TSAR,Stramenopiles,Gyrista,Pelagophyceae,Pelagomonadales,Pelagomonadales_clade_B,,,100,100,100,100,98,94,89,32,32
ASV_7542,Eukaryota,TSAR,Stramenopiles,Gyrista,Pelagophyceae,,,,,100,100,51,51,51,46,30,29,29
ASV_7543,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.,100,100,100,100,100,100,100,99,99
ASV_7544,Eukaryota,TSAR,Stramenopiles,Gyrista,Pelagophyceae,,,,,100,100,51,51,51,46,28,24,24
