# Constructed from biom file
#OTU ID	G8r-AWI19	G19r-AWI7	G12r-NOC23	E-G2-NOAA29	G22r-DAL24	E-G16-NOC11	E-G27-eMock2-2	G4r-ROS16	G7r-NOC20	E-G14-ROS20	E-G13-NOAA23	G5r-NOC4	G10r-ROS4	G26r-NOAA5	G24r-AWI15	G18r-NOAA6	G21r-NOC33	E-G3-DAL6	G9r-NOAA17	E-G28-eMock2-7	G23r-NOAA12	G17r-DAL12	G25r-ROS8	E-G36-bMock27	E-G6-DAL18	E-G15-AWI3	E-G30-eMockB-18	E-G29-eMockA-11	E-G32-bMock2	G11r-DAL30	E-G35-bMock22	G20r-ROS12	E-G31-eMockB-20	E-G34-bMock20	E-G1-AWI11	E-G33-bMock9	taxonomy
412b34f173f3b8c7a3760cad6795caf5	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	308.0	0.0	0.0	220.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya
f342a961beb17310f7a2c07c8c6eaa3b	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	179.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__Amoebophrya_sp.
fc1b388eebb8b8b36cefb0f05408d40f	0.0	0.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida
7f393133fef5e0211efec6aa40d18e33	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	88.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea
1bf6ea3fd4a41d25833c0d5a99044115	0.0	0.0	0.0	0.0	88.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	7.0	117.0	1.0	0.0	62.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__uncultured; f__uncultured; g__uncultured; s__uncultured_freshwater
1a0f77ad5248a44c2bca7e953c57739a	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	95.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya
eff06dfeec70a866f02dfbbc0fe06b50	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	65.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II
70c28208446562e2f1221ba294d7b40c	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	107.0	0.0	3.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Retaria; c__Acantharia
59ca2d32710ddbc4b3db8d49593109f2	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	12.0	0.0	0.0	0.0	69.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cryptophyceae; c__Cryptophyceae; o__Cryptomonadales; f__Cryptomonadales; g__Cryptomonadales; s__uncultured_Cryptophyta
32bd7d6a469a27e996566d83ff325c63	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	22.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Palpitomonas; s__uncultured_eukaryote
56ddb5dfc8209f8990295faa79ad543a	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Mollusca; c__Bivalvia; o__Myoida; f__Myoida; g__Myoida
9a386855d1922780e19761c0268c6b8c	0.0	0.0	0.0	0.0	54.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	38.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales
9ab7ef89f4b32d7fdbd36db4a033a2a8	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales; f__Peridiniales; g__Protoperidinium; s__Protoperidinium_elegans
d7f3d00131aef0287f13fe6a58ee5a94	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	46.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae
86feaa7494035881ec5f69f7f218ed44	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	14.0	0.0	0.0	0.0	57.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Kathablepharidae; c__Kathablepharidae; o__Kathablepharidae; f__Kathablepharidae; g__Leucocryptos
5bbfb01ea32e7cab650d805d610f9a70	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	13.0	0.0	0.0	0.0	32.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Prymnesiophyceae
09843d07d35409fc398f7892b1496961	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	60.0	60.0	2.0	0.0	58.0	0.0	0.0	0.0	0.0	56.0	0.0	89.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Neoceratium; s__uncultured_marine
7bc3aa8b42b9cd256bf8581c64368b4f	0.0	0.0	0.0	0.0	40.0	2.0	0.0	12.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	427.0	0.0	0.0	0.0	0.0	88.0	0.0	5.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Mollusca; c__Bivalvia
7c196a611068b078cbb99858311ca2d3	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	3.0	0.0	0.0	86.0	29.0	0.0	0.0	0.0	222.0	8.0	0.0	47.0	0.0	0.0	0.0	0.0	47.0	0.0	71.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Gymnodiniphycidae; g__Gyrodinium; s__uncultured_marine
7439803c1d786d54b04d74b4be4e70e3	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	45.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Filasterea; o__Ministeriida; f__Capsasporidae; g__Marine_Group; s__uncultured_eukaryote
71d181327979dfed256bca996f30c768	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Nemertea; c__Anopla; o__Heteronemertea; f__Heteronemertea; g__Heteronemertea
c92255bcb72539f02b533df84339e3aa	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	27.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Codosigidae; f__Codosigidae; g__Lagenoeca; s__uncultured_Choanoflagellida
1af6d459c59080e656eac754b07ec5d2	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	21.0	0.0	0.0	0.0	42.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya
01c478e7fec8ba99e598632cf8a36d39	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	29.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Gymnodiniphycidae; g__Gyrodinium
7bc946cbf422908120e3e482f0a6f1f2	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	0.0	27.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I
e50782578bb772ec0888bf5fa8feaf0a	0.0	0.0	0.0	0.0	21.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0	5.0	3.0	0.0	4.0	0.0	2.0	0.0	0.0	2.0	27.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia; g__Strombidium; s__uncultured_ciliate
b18e4e73de2bd5ceea66db6fc5da2b50	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	14.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Skeletonema
e4b7f552bed50a577f6df95e831ebc43	0.0	0.0	0.0	0.0	19.0	0.0	0.0	26.0	0.0	6.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	24.0	28.0	0.0	18.0	0.0	0.0	0.0	0.0	28.0	0.0	16.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Chlorarachniophyta; o__Chlorarachniophyta; f__Chlorarachniophyta; g__Minorisa; s__Minorisa_sp.
6138775779bd15b6750b951cc052b256	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ascomycota; c__Sordariomycetes
b1fcf3381c33d53e61feddba30f5f600	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	16.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Prostomatea; g__Cryptocaryon; s__uncultured_alveolate
12ac2257d9e38b8d1e61bde0979aec77	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia
7cfd9fe556f67c6af20c22ffe9fcf45d	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	13.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Kathablepharidae; c__Kathablepharidae; o__Kathablepharidae; f__Kathablepharidae; g__Katablepharis; s__uncultured_eukaryote
8caf66fcb45944be97abc10f8cd299df	0.0	0.0	0.0	0.0	17.0	0.0	0.0	13.0	0.0	4.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	19.0	5.0	0.0	14.0	0.0	0.0	0.0	0.0	7.0	0.0	12.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Labyrinthulomycetes; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_marine
2697d28121f7b80f93cf4d2f6c97bdfa	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	32.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
769ed9a2ee5d827f4d157878c25fd3f7	0.0	0.0	0.0	0.0	16.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	17.0	0.0	5.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae
7a3f9128fa837cd6956358dc16b34584	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Kathablepharidae; c__Kathablepharidae; o__Kathablepharidae; f__Kathablepharidae; g__Katablepharis; s__uncultured_eukaryote
e81bb9ec8180d991432dade8d5e03849	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Tunicata; c__Ascidiacea; o__Enterogona; f__Enterogona; g__Enterogona; s__Ciona_intestinalis
2e75761c6e791e3d3aafd659740a6e9f	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Incertae_Sedis; g__Akashiwo; s__uncultured_dinoflagellate
609aae6cb724b444345aa9e06f6b525a	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ochrophyta; c__Pelagophyceae; o__Pelagomonadales; f__Pelagomonadales
799ec00a9836894181b9dddf6a5d7cde	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	14.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I
2c7baeb07ad4d6e98618fe0dc44a99b9	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	19.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Thalassiosira; s__Thalassiosira_curviseriata
ec3f4ef7996597d148d88800569f5136	0.0	0.0	0.0	0.0	14.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	7.0	0.0	6.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cryptophyceae; c__Cryptophyceae; o__Cryptomonadales; f__Cryptomonadales; g__Teleaulax; s__Teleaulax_amphioxeia
79a73adc2d04a612656432cbf429c9fe	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Skeletonema; s__uncultured_marine
663ccb77786de94891372362e348d781	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__uncultured; s__uncultured_Rhizaria
4b76f4927c0215af0bdf3abd5ee36cad	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales
ea5e65a23e80c43301e88b56c9fdb4c3	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	9.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II
678ed01d3024edfc789f08d214c4b508	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	11.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Protaspis; s__uncultured_Rhizaria
56489f9b3ccec65bd666c727b296a119	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	18.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	11.0	0.0	5.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya
910ca28efe2f5735e77f7d93580eedf2	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
f94c54d1439f685b308a6a58b7a0e806	0.0	0.0	0.0	0.0	11.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	11.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Choreotrichia; g__uncultured; s__uncultured_marine
7fdf7db5f0c5c1f70fc846637da063d1	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya
90dadb1926ab59460a8594854832a6fe	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Prostomatea; g__Cryptocaryon; s__uncultured_marine
0ca0de9b55718a261e32690c7ba4f236	0.0	0.0	0.0	0.0	11.0	0.0	0.0	20.0	0.0	6.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	12.0	12.0	0.0	16.0	0.0	0.0	0.0	0.0	9.0	0.0	34.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Thalassiosira
eeedd40b0ebec7052848511cb42f7982	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	8.0	0.0	0.0	0.0	15.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Haptophyta; c__Haptophyta; o__Haptophyta; f__Haptophyta; g__Haptophyta
6e11d302311723da365ca4091c53c46b	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Amoebozoa; c__Tubulinea; o__Arcellinida; f__Arcellina; g__Arcella; s__Arcella_gibbosa
f5393743b9577ced4ebd46bafbf68efb	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_Syndiniales
0c3d276e2d47a3f23481ce61b2ac8b41	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__uncultured; f__uncultured; g__uncultured; s__Spumella_sp.
c93f14319eeac1dba915256046250f76	0.0	0.0	0.0	0.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales
58a7d41a640a85070baa2ea7142a393d	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_marine
b2b76835927be9db0e77a27c75ac2fa0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia
