#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_6670	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Asterophlyctis	Asterophlyctis sarcoptoides
ASV_6671			Dinophyceae				
ASV_6672			Dinophyceae	Peridiniales	Peridiniaceae	Scrippsiella	
ASV_6673			Dinophyceae				
ASV_6674			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_6675		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium aff. polylepis
ASV_6676			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_6677			Dinophyceae				
ASV_6678			Dinophyceae				
ASV_6679		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_6680		Bacillariophyta	Mediophyceae				
ASV_6681							
ASV_6682		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_6683			Dinophyceae				
ASV_6684			Dinophyceae				
ASV_6685			Dinophyceae				
ASV_6686		Haptophyta		Syracosphaerales			
ASV_6687			Dinophyceae				
ASV_6688			Dinophyceae				
ASV_6689			Dinophyceae	Suessiales			
ASV_6690			Dinophyceae				
ASV_6691			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium dominans
ASV_6692			Dinophyceae				
ASV_6693			Dinophyceae				
ASV_6694			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_6695			Dinophyceae				
ASV_6696	Metazoa	Arthropoda	Hexanauplia				
ASV_6697			Dinophyceae				
ASV_6698			Dinophyceae				
ASV_6699	Metazoa	Mollusca	Bivalvia	Mytilida	Mytilidae	Musculus	Musculus lateralis
ASV_6700	Metazoa	Arthropoda	Insecta				
ASV_6701			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_6702			Dinophyceae				
ASV_6703	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Asterophlyctis	Asterophlyctis sarcoptoides
ASV_6704		Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	[Eubacterium] cellulosolvens
ASV_6705		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_6706			Dinophyceae	Peridiniales	Ensiculiferaceae	Pentapharsodinium	
ASV_6707			Dinophyceae				
ASV_6708		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_6709			Dinophyceae				
ASV_6710		Ciliophora	Spirotrichea		Strombidiidae		
ASV_6711			Dinophyceae				
ASV_6712			Dinophyceae				
ASV_6713		Haptophyta					
ASV_6714		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_6715			Pelagophyceae				
ASV_6716			Dinophyceae				
ASV_6717		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina scutellum
ASV_6718			Dinophyceae	Blastodiniales		Blastodinium	
ASV_6719			Dinophyceae				
ASV_6720			Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium veneficum
ASV_6722			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_6723			Dinophyceae				
ASV_6724			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium dominans
ASV_6725		Haptophyta					
ASV_6726			Dinophyceae				
ASV_6727			Dinophyceae				
ASV_6728			Dinophyceae				
ASV_6729		Bacillariophyta	Mediophyceae				
ASV_6730		Haptophyta		Zygodiscales	Helicosphaeraceae	Helicosphaera	Helicosphaera carteri
ASV_6731			Dinophyceae				
ASV_6732			Dinophyceae				
ASV_6733		Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	
ASV_6734	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus furcatus
ASV_6735	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	
ASV_6736			Dinophyceae				
ASV_6737			Dinophyceae				
ASV_6738			Dinophyceae	Suessiales			
ASV_6739			Dinophyceae	Dinophysales	Dinophysaceae	Sinophysis	
ASV_6740			Dinophyceae	Suessiales			
ASV_6741	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona davisae
ASV_6742			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium dominans
ASV_6743	Metazoa	Arthropoda	Hexanauplia				
ASV_6744		Ciliophora	Spirotrichea		Strombidiidae		
ASV_6745	Metazoa	Arthropoda	Hexanauplia				
ASV_6746			Dinophyceae	Syndiniales	Eudubosquellidae	Euduboscquella	Euduboscquella crenulata
ASV_6747			Dinophyceae				
ASV_6748			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_6749		Bacillariophyta	Mediophyceae	Biddulphiales	Biddulphiaceae	Biddulphia	
ASV_6750		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_6803		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra weissflogii
ASV_6807			Dinophyceae				
ASV_6808			Dinophyceae				
ASV_6809		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra weissflogii
ASV_6810			Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	Alexandrium minutum
ASV_6811		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_6812		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra weissflogii
ASV_6813			Dinophyceae				
ASV_6814		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_6816			Dinophyceae				
ASV_6817			Dinophyceae				
ASV_6818		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_6819		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_6820		Bacillariophyta	Fragilariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora reichardtii
ASV_6821		Bacillariophyta	Fragilariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora reichardtii
ASV_6822		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium nemamethecum
ASV_6823		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium aff. polylepis
ASV_6824		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_6825			Dinophyceae				
ASV_6852			Chrysophyceae				
ASV_6853						Telonemia	
ASV_6956		Picozoa					
ASV_7039			Dinophyceae				
ASV_7041			Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	Alexandrium minutum
ASV_7042		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_7043		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_7044		Haptophyta		Isochrysidales	Isochrysidaceae	Isochrysis	Isochrysis galbana
ASV_7045		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_7046			Dinophyceae				
ASV_7047		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7048		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_7049		Bacillariophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora lineolata
ASV_7050			Dinophyceae				
ASV_7051		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium aff. polylepis
ASV_7052		Bacillariophyta	Mediophyceae	Biddulphiales	Biddulphiaceae	Biddulphia	
ASV_7053		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium aff. polylepis
ASV_7054		Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Triceratium	
ASV_7055		Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Triceratium	
ASV_7056		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7057			Dinophyceae				
ASV_7058		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7059		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_7060		Haptophyta		Isochrysidales	Isochrysidaceae	Isochrysis	
ASV_7061			Dinophyceae				
ASV_7062		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra weissflogii
ASV_7063			Dinophyceae				
ASV_7064		Bacillariophyta	Fragilariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora reichardtii
ASV_7065			Dinophyceae				
ASV_7066		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra weissflogii
ASV_7067		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra weissflogii
ASV_7068	Metazoa	Arthropoda	Hexanauplia				
ASV_7069			Dinophyceae				
ASV_7070	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	
ASV_7071		Picozoa					
ASV_7072			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	
ASV_7073			Dinophyceae				
ASV_7074			Dinophyceae				
ASV_7075	Metazoa	Arthropoda	Hexanauplia				
ASV_7076			Dinophyceae				
ASV_7077			Dinophyceae				
ASV_7078	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	
ASV_7079			Dinophyceae				
ASV_7080			Ichthyosporea	Ichthyophonida		Sphaeroforma	Sphaeroforma tapetis
ASV_7081			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_7082			Dinophyceae				
ASV_7083			Dinophyceae	Gymnodiniales	Warnowiaceae	Warnowia	
ASV_7084							
ASV_7085			Dinophyceae	Lophodiniales	Lophodiniaceae	Woloszynskia	
ASV_7086	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus furcatus
ASV_7087			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium dominans
ASV_7088			Dinophyceae				
ASV_7089			Dinophyceae				
ASV_7090			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium fulvescens
ASV_7091			Dinophyceae				
ASV_7092			Dinophyceae				
ASV_7093			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_7094			Dinophyceae				
ASV_7095			Dinophyceae				
ASV_7096		Bacillariophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora caribaea
ASV_7097			Dinophyceae	Gonyaulacales	Pyrocystaceae	Dissodinium	Dissodinium pseudolunula
ASV_7098		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis rex
ASV_7099			Dinophyceae				
ASV_7100		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros socialis
ASV_7101		Bacillariophyta	Fragilariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora reichardtii
ASV_7102		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_7103		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis rex
ASV_7104			Dinophyceae				
ASV_7105		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7106		Bacillariophyta	Mediophyceae	Biddulphiales	Biddulphiaceae	Biddulphia	
ASV_7107			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_7108			Dinophyceae	Blastodiniales		Blastodinium	
ASV_7109			Dinophyceae				
ASV_7110		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_7111			Dinophyceae				
ASV_7112	Metazoa	Arthropoda	Hexanauplia				
ASV_7113			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_7114			Dinophyceae				
ASV_7115			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_7116			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_7117	Metazoa	Arthropoda	Hexanauplia				
ASV_7118		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_7119			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum gracile
ASV_7120			Dinophyceae				
ASV_7121						Telonemia	
ASV_7122			Dinophyceae				
ASV_7123			Dinophyceae				
ASV_7124			Dinophyceae				
ASV_7125		Cercozoa	Thecofilosea		Ebriacea		
ASV_7126			Dinophyceae				
ASV_7127	Fungi	Cryptomycota					
ASV_7128			Dinophyceae				
ASV_7129		Ciliophora	Spirotrichea		Strombidiidae		
ASV_7130			Dinophyceae				
ASV_7131			Dinophyceae				
ASV_7132			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_7133			Bolidophyceae	Parmales			
ASV_7134		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_7135			Dinophyceae				
ASV_7136				Ancyromonadida	Planomonadidae	Planomonas	Planomonas micra
ASV_7137							
ASV_7138			Dinophyceae				
ASV_7139			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_7141		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_7142		Ciliophora	Spirotrichea		Tontoniidae		
ASV_7143		Haptophyta		Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
ASV_7144			Dinophyceae				
ASV_7145			Dinophyceae				
ASV_7146			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_7147		Haptophyta		Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
ASV_7148		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_7149			Dinophyceae				
ASV_7150			Dinophyceae				
ASV_7151	Metazoa	Arthropoda	Hexanauplia				
ASV_7152			Dinophyceae				
ASV_7153			Dinophyceae				
ASV_7154		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_7155		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7156			Dinophyceae				
ASV_7157			Dinophyceae				
ASV_7158		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_7159		Ciliophora	Spirotrichea		Strombidiidae		
ASV_7160			Dinophyceae				
ASV_7161		Ciliophora	Prostomatea	Prorodontida	Urotrichidae	Urotricha	
ASV_7162			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa pygmaea
ASV_7164			Dinophyceae				
ASV_7165			Pelagophyceae				
ASV_7166		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7167			Dinophyceae				
ASV_7168		Ciliophora	Oligohymenophorea				
ASV_7171		Ciliophora	Spirotrichea	Tintinnida	Codonellidae	Tintinnopsis	
ASV_7172			Dictyochophyceae				
ASV_7173		Haptophyta					
ASV_7174			Choanoflagellata				
ASV_7175			Dinophyceae				
ASV_7176			Dinophyceae				
ASV_7177		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Pelagostrobilidium	Pelagostrobilidium neptuni
ASV_7178							
ASV_7179	Metazoa	Arthropoda	Insecta				
ASV_7180			Dinophyceae				
ASV_7181	Metazoa	Arthropoda	Hexanauplia				
ASV_7182		Bacillariophyta	Mediophyceae				
ASV_7183			Dinophyceae				
ASV_7184			Dinophyceae				
ASV_7185			Dinophyceae				
ASV_7187			Dinophyceae				
ASV_7188			Bigyra	Labyrinthulida	Labyrinthulaceae		
ASV_7189	Metazoa	Mollusca	Bivalvia	Mytilida	Mytilidae	Musculus	Musculus discors
ASV_7190			Dinophyceae				
ASV_7191			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_7192			Dinophyceae				
ASV_7193		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_7194		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros peruvianus
ASV_7195			Dinophyceae				
ASV_7197	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	Garveia	
ASV_7198			Bigyra				
ASV_7200			Dinophyceae				
ASV_7201			Dinophyceae				
ASV_7202			Bolidophyceae	Parmales			
ASV_7203		Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	[Eubacterium] cellulosolvens
ASV_7287	Viridiplantae	Chlorophyta					
ASV_7288		Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Triceratium	
ASV_7289			Chrysophyceae				
ASV_7290		Ciliophora	Spirotrichea		Strombidiidae		
ASV_7291			Dinophyceae				
ASV_7292			Dinophyceae				
ASV_7293			Dinophyceae				
ASV_7294			Dinophyceae				
ASV_7295							
ASV_7296		Oomycota					
ASV_7297			Dinophyceae				
ASV_7298	Metazoa	Arthropoda	Hexanauplia				
ASV_7299			Dinophyceae				
ASV_7300			Dinophyceae				
ASV_7301			Dinophyceae				
ASV_7302		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_7303		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_7304		Cercozoa	Thecofilosea				
ASV_7305			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_7307	Metazoa	Arthropoda	Hexanauplia				
ASV_7308			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_7309			Dinophyceae				
ASV_7310	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Asterophlyctis	Asterophlyctis sarcoptoides
ASV_7311			Dinophyceae	Suessiales	Suessiaceae	Pelagodinium	
ASV_7312			Dinophyceae	Gonyaulacales	Amphidomataceae	Azadinium	Azadinium spinosum
ASV_7313		Bacillariophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora graeffeana
ASV_7314			Dinophyceae				
ASV_7315			Dinophyceae				
ASV_7316			Dinophyceae				
ASV_7317			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium fulvescens
ASV_7318		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae		
ASV_7319		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium
ASV_7320			Dinophyceae	Suessiales			
ASV_7321			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_7322		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	
ASV_7323			Dinophyceae				
ASV_7324			Dinophyceae				
ASV_7332		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra weissflogii
ASV_7333	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas parkeae
ASV_7336		Cercozoa	Thecofilosea				
ASV_7337		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7338			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_7342		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia seriata
ASV_7343		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_7344			Dinophyceae				
ASV_7345			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_7346			Dinophyceae				
ASV_7347			Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	Alexandrium minutum
ASV_7348		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	
ASV_7349		Bacillariophyta	Fragilariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora reichardtii
ASV_7350			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum micans
ASV_7351		Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Triceratium	
ASV_7352		Haptophyta		Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
ASV_7353		Bacillariophyta	Mediophyceae	Biddulphiales	Biddulphiaceae	Biddulphia	
ASV_7354			Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium veneficum
ASV_7355		Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Triceratium	
ASV_7356		Picozoa					
ASV_7357		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7358		Bacillariophyta	Mediophyceae				
ASV_7359	Metazoa	Arthropoda	Hexanauplia				
ASV_7360	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Asterophlyctis	Asterophlyctis sarcoptoides
ASV_7361			Cryptophyceae	Cryptomonadales			
ASV_7362	Metazoa	Arthropoda	Insecta				
ASV_7363			Dinophyceae				
ASV_7364		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina acantha
ASV_7365		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7366		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_7367			Dinophyceae				
ASV_7368			Dinophyceae				
ASV_7369		Bacillariophyta	Fragilariophyceae	Rhaponeidales	Rhaphoneidaceae	Delphineis	
ASV_7370			Dinophyceae				
ASV_7371		Bacillariophyta					
ASV_7372			Bigyra				
ASV_7373			Dinophyceae				
ASV_7374							
ASV_7375			Dictyochophyceae				
ASV_7376		Ciliophora	Spirotrichea		Strombidiidae		
ASV_7377			Dinophyceae				
ASV_7378			Dinophyceae				
ASV_7379		Ciliophora	Spirotrichea		Strombidiidae		
ASV_7380			Dinophyceae				
ASV_7381			Dinophyceae				
ASV_7382			Dinophyceae				
ASV_7383			Dinophyceae				
ASV_7384			Dinophyceae				
ASV_7385			Dinophyceae				
ASV_7386		Ciliophora	Spirotrichea		Strombidiidae		
ASV_7387			Chrysophyceae				
ASV_7388		Ciliophora	Spirotrichea		Strombidiidae		
ASV_7389			Dinophyceae				
ASV_7390			Dinophyceae				
ASV_7391		Bacillariophyta	Mediophyceae	Biddulphiales	Biddulphiaceae	Biddulphia	
ASV_7392							
ASV_7393		Bacillariophyta	Fragilariophyceae	Rhaponeidales	Rhaphoneidaceae	Delphineis	
ASV_7394	Metazoa	Arthropoda	Hexanauplia				
ASV_7395			Dinophyceae				
ASV_7396			Dinophyceae				
ASV_7397	Metazoa	Arthropoda	Insecta				
ASV_7398			Dinophyceae				
ASV_7399	Metazoa	Porifera	Demospongiae	Poecilosclerida	Mycalidae	Mycale	Mycale fibrexilis
ASV_7400			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_7401		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_7402		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_7403			Dinophyceae				
ASV_7404			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_7405			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	
ASV_7406			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_7407			Dinophyceae				
ASV_7408			Dinophyceae				
ASV_7409		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae		
ASV_7410			Dinophyceae				
ASV_7411	Metazoa	Arthropoda	Insecta				
ASV_7412			Dinophyceae				
ASV_7413		Bacillariophyta	Mediophyceae				
ASV_7414		Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	Guinardia delicatula
ASV_7415			Dinophyceae	Coccidiniales	Chytriodiniaceae	Chytriodinium	Chytriodinium roseum
ASV_7416	Metazoa	Arthropoda	Insecta				
ASV_7417		Bacillariophyta	Mediophyceae				
ASV_7418			Dinophyceae				
ASV_7419			Dinophyceae				
ASV_7420		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_7421			Bigyra				
ASV_7422		Haptophyta				Gladiolithus	
ASV_7423	Metazoa	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Polycarpa	Polycarpa pomaria
ASV_7424			Dinophyceae	Blastodiniales		Blastodinium	Blastodinium galatheanum
ASV_7425			Dinophyceae				
ASV_7426	Metazoa	Porifera	Demospongiae	Poecilosclerida	Hymedesmiidae	Hymedesmia	Hymedesmia pansa
ASV_7428		Bacillariophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora commutata
ASV_7430			Bigyra	Labyrinthulida	Labyrinthulaceae		
ASV_7431		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7432		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros socialis
ASV_7433			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_7434			Bolidophyceae	Parmales			
ASV_7435			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_7436		Haptophyta		Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
ASV_7437			Bigyra	Labyrinthulida	Labyrinthulaceae		
ASV_7438	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas parkeae
ASV_7440			Dinophyceae				
ASV_7441		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7442			Dinophyceae				
ASV_7443			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_7444		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium nemamethecum
ASV_7445		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7446		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7447		Bacillariophyta	Fragilariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora reichardtii
ASV_7448		Bacillariophyta					
ASV_7449		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_7450			Dinophyceae				
ASV_7451		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7452		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_7453		Haptophyta		Isochrysidales	Isochrysidaceae	Isochrysis	
