,PC1,PC2,PC3,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_8836,0.005113459190418577,0.024925575933477336,-0.010616784079492087,,,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_8837,0.002592844796258525,0.011643174127818758,-0.0048103330602423154,,,Dinophyceae,,,,
ASV_8838,0.002686321365531476,0.020865083268452225,-0.0111033637056455,,,,,,,
ASV_8839,0.0026907881480774,0.019722356504232437,-0.01031404612447148,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_8840,0.00534856980731258,0.02459019204402937,-0.010607287466218775,,,Dinophyceae,,,,
ASV_8841,0.00534856980731258,0.02459019204402937,-0.010607287466218775,,,Dictyochophyceae,Florenciellales,,Pseudochattonella,Pseudochattonella farcimen
ASV_8842,0.005190995904959292,0.024237487160331216,-0.01036319528192347,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_8843,0.0052697252190855946,0.025277434742173432,-0.010859932881588846,,,Dinophyceae,,,,
ASV_8844,0.002738996773143728,0.01982425309447534,-0.01041071981255084,,,Dinophyceae,,,,
ASV_8845,0.012527300038057358,0.012961625905366298,-0.012413019510709215,,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora graeffeana
ASV_8846,0.005113459190418577,0.024925575933477336,-0.010616784079492087,,,Dinophyceae,,,,
ASV_8847,0.005190995904959292,0.024237487160331216,-0.01036319528192347,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
ASV_8848,0.0016587381670051804,0.010042831890692178,-0.004786066815966127,Metazoa,Arthropoda,Insecta,,,,
ASV_8849,0.0052697252190855946,0.025277434742173432,-0.010859932881588846,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_8850,0.002642685183770113,0.01197458252237901,-0.004954653903749748,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_8851,0.002642685183770113,0.01197458252237901,-0.004954653903749748,,Cercozoa,Thecofilosea,,Ebriacea,,
ASV_8852,0.005338672484224481,0.025884050909983587,-0.011121055073902774,,,Dinophyceae,,,,
ASV_8853,-0.009912298335767606,-0.00045768136339523565,-0.011709744037226423,,,Dinophyceae,,,,
ASV_8855,0.005113459190418577,0.024925575933477336,-0.010616784079492087,,Cercozoa,Thecofilosea,,Ebriacea,,
ASV_8856,0.0052697252190855946,0.025277434742173432,-0.010859932881588846,,,Dinophyceae,,,,
ASV_8857,0.002592844796258525,0.011643174127818758,-0.0048103330602423154,,,Dinophyceae,,,,
ASV_8858,0.005190995904959292,0.024237487160331216,-0.01036319528192347,,,Bolidophyceae,Parmales,,,
ASV_8859,0.005338672484224481,0.025884050909983587,-0.011121055073902774,,,Dinophyceae,,,,
ASV_8860,0.0026660870609014667,0.012577773895045396,-0.005201241971284,,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia cf. cuspidata
ASV_8861,0.005190995904959292,0.024237487160331216,-0.01036319528192347,,Cercozoa,Thecofilosea,,Ebriacea,,
ASV_8862,0.007030512409969719,-0.002049285062295151,-0.012130057514270874,,,Cryptophyceae,Cryptomonadales,,,
ASV_8863,0.00534856980731258,0.02459019204402937,-0.010607287466218775,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
ASV_8864,0.005338672484224481,0.025884050909983587,-0.011121055073902774,,,Dinophyceae,,,,
ASV_8865,0.005338672484224481,0.025884050909983587,-0.011121055073902774,,Haptophyta,,Isochrysidales,Noelaerhabdaceae,Emiliania,Emiliania huxleyi
ASV_8866,0.00534856980731258,0.02459019204402937,-0.010607287466218775,,,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos gravidus
ASV_8867,-0.002769340358078753,0.01237719334584562,-0.011840796590651834,,,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos furca
ASV_8868,0.015573708521171301,0.009192422534973432,-0.012767787869590723,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium dominans
ASV_8869,0.005125249353639436,0.023625347558251693,-0.010097810393953783,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_8870,0.00534856980731258,0.02459019204402937,-0.010607287466218775,,,Chrysophyceae,,,,
ASV_8871,0.0023843424910978627,0.01219397942708474,-0.005070000766175767,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira delicatula
ASV_8872,0.0023843424910978627,0.01219397942708474,-0.005070000766175767,,,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_8873,0.0022297618796895753,0.010464004618937123,-0.004249229206873002,,Haptophyta,,,,,
ASV_8874,-0.00037078239586925795,0.006915476467480039,-0.005007573242058279,,,Dinophyceae,,,,
ASV_8875,0.0016360644724230436,0.008642989491554395,-0.0038867796264282516,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_8876,0.005166349544563798,0.025115237154798346,-0.010848724552786595,,,Dinophyceae,,,,
ASV_8877,0.002448351826445856,0.011179865484355341,-0.004659141892917893,,Haptophyta,,Isochrysidales,Noelaerhabdaceae,Emiliania,Emiliania huxleyi
ASV_8878,0.002448351826445856,0.011179865484355341,-0.004659141892917893,,Bacillariophyta,,,,,
ASV_8879,0.00021240479616129737,0.014759541245873841,-0.01003853025353597,,,Dinophyceae,,,,
ASV_8880,-0.005542260638207088,0.006568793952136421,-0.011186072562767166,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_8881,0.002339353504336399,0.010701546017051611,-0.004416135881400135,,,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos gravidus
ASV_8882,0.005015563751941111,0.023465477283187583,-0.010087071081730252,,Haptophyta,,Isochrysidales,Noelaerhabdaceae,Emiliania,Emiliania huxleyi
ASV_8883,0.011365646102791123,0.005182999438006663,-0.011746206399792803,,Ciliophora,Spirotrichea,,Tontoniidae,Pseudotontonia,
ASV_8884,0.00011139870107995515,0.014848391754130169,-0.009872612511992297,,,Dinophyceae,,,,
ASV_8885,0.005166349544563798,0.025115237154798346,-0.010848724552786595,,,Dinophyceae,,,,
ASV_8886,-2.704420384313404e-05,0.015463175861646626,-0.010750170325689647,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_8887,-0.005655638644746676,0.007007632531579082,-0.011624001367111881,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_8888,0.002339353504336399,0.010701546017051611,-0.004416135881400135,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina acantha
ASV_8889,0.005166349544563798,0.025115237154798346,-0.010848724552786595,,,Dinophyceae,,,,
ASV_8890,0.0024740274559798383,0.011783112252022629,-0.004906689014746547,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_8891,0.0025699674758848908,0.02070340708089087,-0.010637853834936255,,,Dinophyceae,,,,
ASV_8892,0.005015563751941111,0.023465477283187583,-0.010087071081730252,,Bacillariophyta,Fragilariophyceae,Thalassionemales,Thalassionemataceae,Thalassionema,
ASV_8893,-0.007103627199026623,0.005432467280052926,-0.011709183895006574,,,Dinophyceae,,,,
ASV_8894,0.0023843424910978627,0.01219397942708474,-0.005070000766175767,,,Chrysophyceae,,,,
ASV_8895,0.002439424137975221,0.011495143904994948,-0.004801910911675639,,Ciliophora,Spirotrichea,,Strombidiidae,Strombidium,
ASV_8896,0.0022297618796895753,0.010464004618937123,-0.004249229206873002,,,Dinophyceae,,,,
ASV_8897,0.002439424137975221,0.011495143904994948,-0.004801910911675639,,,Dinophyceae,,,,
ASV_8898,0.002448351826445856,0.011179865484355341,-0.004659141892917893,,Haptophyta,,Isochrysidales,Noelaerhabdaceae,Emiliania,Emiliania huxleyi
ASV_8899,0.0026337733710196966,0.020011284048751684,-0.010384607897922601,,,,,,,
ASV_8900,0.005166349544563798,0.025115237154798346,-0.010848724552786595,Metazoa,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,
ASV_8901,0.005166349544563798,0.025115237154798346,-0.010848724552786595,,,Dinophyceae,,,,
ASV_8902,0.004940365046750591,0.02415349538224137,-0.010341591177107447,,,Dinophyceae,,,,
ASV_8903,0.005015563751941111,0.023465477283187583,-0.010087071081730252,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_8904,0.002339353504336399,0.010701546017051611,-0.004416135881400135,,,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos gravidus
ASV_8905,0.005166349544563798,0.025115237154798346,-0.010848724552786595,,,Dinophyceae,,,,
ASV_8906,-0.005539306817967345,0.006945358851661384,-0.011192281984176829,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_8907,0.011911307231971306,0.004129628636819939,-0.011224717288836852,,,Dictyochophyceae,Florenciellales,,Pseudochattonella,Pseudochattonella farcimen
ASV_8908,0.014271419003921195,0.010544487668501875,-0.012230561269645973,,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
ASV_8909,0.015519353409677647,0.009867234325721416,-0.013025964385093278,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
ASV_8910,0.002592844796258525,0.011643174127818758,-0.0048103330602423154,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytriomycetaceae,Asterophlyctis,Asterophlyctis sarcoptoides
ASV_8924,0.000761985840235653,0.00334592147597419,-0.0011304717678956833,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina acantha
ASV_8947,0.00534856980731258,0.02459019204402937,-0.010607287466218775,,,Dinophyceae,,,,
ASV_8949,0.00534856980731258,0.02459019204402937,-0.010607287466218775,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_8950,6.906786078955103e-05,0.016345818049939086,-0.010865938280310988,,,Dinophyceae,,,,
ASV_8951,0.005125249353639436,0.023625347558251693,-0.010097810393953783,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
ASV_8952,0.002592844796258525,0.011643174127818758,-0.0048103330602423154,,,Dinophyceae,,,,
ASV_8953,0.005113459190418577,0.024925575933477336,-0.010616784079492087,,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Halamphora,Halamphora subtropica
ASV_8954,0.005125249353639436,0.023625347558251693,-0.010097810393953783,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
ASV_8955,0.005338672484224481,0.025884050909983587,-0.011121055073902774,,Cercozoa,Thecofilosea,,Ebriacea,,
ASV_8956,6.906786078955103e-05,0.016345818049939086,-0.010865938280310988,,,Bigyra,,,,
ASV_8957,0.0052697252190855946,0.025277434742173432,-0.010859932881588846,,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia cf. cuspidata
ASV_8958,0.005338672484224481,0.025884050909983587,-0.011121055073902774,,,Dinophyceae,,,,
ASV_8959,0.0026660870609014667,0.012577773895045396,-0.005201241971284,,Cercozoa,,,,,
ASV_8960,0.00534856980731258,0.02459019204402937,-0.010607287466218775,,Ciliophora,Spirotrichea,,Strombidiidae,Strombidium,
ASV_8961,0.006472495789247906,0.006309214549381846,-0.005983984346032807,,Bacillariophyta,Mediophyceae,,,,
ASV_8962,0.002686321365531476,0.020865083268452225,-0.0111033637056455,,,,Pirsoniales,Pirsoniaceae,Pirsonia,
ASV_8963,0.0052697252190855946,0.025277434742173432,-0.010859932881588846,,,Dinophyceae,,,,
ASV_8964,0.005338672484224481,0.025884050909983587,-0.011121055073902774,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_8965,-0.004348644367409538,0.011254426327869209,-0.0123855554051148,,,Dinophyceae,,,,
ASV_8966,0.023897108995809813,-0.005706959389506698,-0.013369579909208682,,,Dinophyceae,,,,
ASV_8967,0.0023336052864679838,0.010950157849823724,-0.00443947979814499,,,Dinophyceae,,,,
ASV_8968,-0.002431815534825513,-0.0020301773640261037,-0.0012810535229845256,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina throndsenii
ASV_8971,0.012745591388858668,-0.004626566831446895,-0.006564387757458695,,Haptophyta,,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis rex
ASV_8972,0.0025022985474006027,0.011331864957696714,-0.004702735745621466,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium spirale
ASV_8973,-0.00014260658085513475,0.00735991246333696,-0.004754652000388366,,,Choanoflagellata,Acanthoecida,Acanthoecidae,,
ASV_8974,0.002485152224069958,0.012677793047447669,-0.005257253500832739,Metazoa,Arthropoda,Hexanauplia,,,,
ASV_8975,0.0025022985474006027,0.011331864957696714,-0.004702735745621466,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
ASV_8976,0.0025022985474006027,0.011331864957696714,-0.004702735745621466,,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Biddulphia,
ASV_8977,0.0025420897347724707,0.011978971817736415,-0.00498994106106361,Bacillati,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens
ASV_8978,0.002485152224069958,0.012677793047447669,-0.005257253500832739,,,Dinophyceae,,,,
ASV_8979,0.002485152224069958,0.012677793047447669,-0.005257253500832739,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_8980,0.0025420897347724707,0.011978971817736415,-0.00498994106106361,,,Dinophyceae,,,,
ASV_8981,0.002485152224069958,0.012677793047447669,-0.005257253500832739,,,Bolidophyceae,Parmales,,,
ASV_8982,0.016574383671460993,-0.010948880325089751,-0.006975039568710358,,,Dinophyceae,,,,
ASV_8983,-0.003193500033605968,0.00036580996497097274,-0.0006493229419431122,,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,Minutocellus,Minutocellus polymorphus
ASV_8984,-0.0008418621749267715,-0.015929258265214782,-0.012473121045810944,,,Raphidophyceae,Chattonellales,Chattonellaceae,Heterosigma,Heterosigma akashiwo
ASV_8985,-0.006510802265156024,-0.004124831633222479,-0.004865681052906931,,,Dinophyceae,,,,
ASV_8986,-0.012328605556818265,-0.005130939296900072,-0.011138990102777493,Bacillati,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens
ASV_8987,-0.007823726949933961,-0.0062068571516654,-0.005058672631751941,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Tachidiidae,Tachidius,Tachidius triangularis
ASV_8988,-0.012223498709593912,-0.0052203225983029865,-0.011304811563919426,,,Dinophyceae,,,,
ASV_8989,-0.012191557319559385,-0.005822388475532651,-0.01082769608027187,,,Dinophyceae,,,,
ASV_8990,-0.012191557319559385,-0.005822388475532651,-0.01082769608027187,,,Dinophyceae,Peridiniales,Ensiculiferaceae,Pentapharsodinium,
ASV_8991,-0.008112057091195697,0.002465327880415331,-0.011089982109710107,Bacillati,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens
ASV_8992,-0.01232057859124997,-0.0055330585816720426,-0.011115317249548104,,,,,,Telonemia,
ASV_8993,-0.007823726949933961,-0.0062068571516654,-0.005058672631751941,,,Dinophyceae,,,,
ASV_8994,-0.007883007331098996,0.0020928250256414534,-0.010972898971000141,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_8995,-0.012429621010149064,-0.005078917485312643,-0.011562443136142898,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira concaviuscula
ASV_8996,-0.006520116484309078,-0.003923081364674644,-0.005036756986754613,,,Dinophyceae,,,,
ASV_8997,-0.007823726949933961,-0.0062068571516654,-0.005058672631751941,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula cari
ASV_8998,-0.008006588351952025,0.0027620037457767054,-0.011265824484704588,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_8999,-0.008112057091195697,0.002465327880415331,-0.011089982109710107,,,Dinophyceae,,,,
ASV_9000,-0.007823726949933961,-0.0062068571516654,-0.005058672631751941,Metazoa,Porifera,Demospongiae,Suberitida,,Terpios,
ASV_9001,-0.007397067972671977,-0.006009734057394695,-0.004817052977229602,Metazoa,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,Mycale fibrexilis
ASV_9002,-0.007397067972671977,-0.006009734057394695,-0.004817052977229602,,,Dinophyceae,,,,
ASV_9003,-0.007397067972671977,-0.006009734057394695,-0.004817052977229602,,,Dinophyceae,,,,
ASV_9004,-0.007397067972671977,-0.006009734057394695,-0.004817052977229602,,,Dinophyceae,,,,
ASV_9005,-0.007397067972671977,-0.006009734057394695,-0.004817052977229602,,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia delicatula
ASV_9006,-0.008152329999809823,-0.00654395556279421,-0.005120135486446654,,,Dinophyceae,,,,
ASV_9007,-0.008152329999809823,-0.00654395556279421,-0.005120135486446654,,,Dinophyceae,,,,
ASV_9008,-0.017638649475701276,-0.014065288684139012,-0.011572651624838564,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_9009,-0.006856336226754384,-0.004265727297336232,-0.005104695722528201,,,Dinophyceae,Peridiniales,Ensiculiferaceae,Pentapharsodinium,
ASV_9010,-0.006640168461239501,-0.0036489690633946218,-0.005341645164807726,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,
ASV_9011,-0.008008705568779629,0.0023759076864229836,-0.011255704386521683,,,Bigyra,,,,
ASV_9012,-0.007894233999627897,-0.006244311440279697,-0.004906287149509159,Heunggongvirae,Uroviricota,Caudoviricetes,,,Triavirus,Triavirus tv3a
ASV_9013,-0.005449998118967556,-0.0034771982243133595,-0.004213703942610967,,,Dinophyceae,,,,
ASV_9014,-0.000988893801739941,0.004636986364370745,-0.004226163802591437,,Haptophyta,,,,,
ASV_9015,-0.000988893801739941,0.004636986364370745,-0.004226163802591437,,Bacillariophyta,Mediophyceae,,,,
ASV_9016,-0.000988893801739941,0.004636986364370745,-0.004226163802591437,,,Pelagophyceae,,,,
ASV_9017,-0.0009602590415575127,0.004042387444817576,-0.0037537644327587426,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas aestivalis
ASV_9018,-0.0009602590415575127,0.004042387444817576,-0.0037537644327587426,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
ASV_9019,-0.0010918818292422628,0.004727048089165861,-0.004055532163047974,,,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,Pelagomonas,Pelagomonas calceolata
ASV_9020,-0.0009602590415575127,0.004042387444817576,-0.0037537644327587426,,,Dinophyceae,,,,
ASV_9021,-0.000988893801739941,0.004636986364370745,-0.004226163802591437,,,Dinophyceae,,,,
ASV_9022,-0.0010918818292422628,0.004727048089165861,-0.004055532163047974,,,Dinophyceae,,,,
ASV_9023,-0.0009602590415575127,0.004042387444817576,-0.0037537644327587426,,,Dinophyceae,,,,
ASV_9024,-0.0012006773748864954,0.004770727777240001,-0.004496709089214044,,,Pelagophyceae,,,,
ASV_9025,-0.005449998118967556,-0.0034771982243133595,-0.004213703942610967,,,Dinophyceae,,,,
ASV_9026,-0.00822009577563278,0.0025207288756075967,-0.011516145416848233,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_9027,-0.007177674288396821,0.0031720367645998978,-0.010885094715815804,,Haptophyta,,,,,
ASV_9028,-0.007177674288396821,0.0031720367645998978,-0.010885094715815804,Metazoa,Arthropoda,Insecta,,,,
ASV_9029,-0.007049820944406558,0.002887328228047377,-0.010600540969163618,,,Dinophyceae,,,,
ASV_9030,-0.00694080816116914,0.0028330577959498507,-0.010171401226082306,Metazoa,Arthropoda,Insecta,,,,
ASV_9031,-0.0069619700860588584,0.0034133922171303557,-0.010631551111355586,,,Dinophyceae,,,,
ASV_9032,-0.00694080816116914,0.0028330577959498507,-0.010171401226082306,,,Dinophyceae,,,,
ASV_9033,-0.006965551530468905,0.0030277811932389407,-0.010623078229743645,,Ciliophora,Spirotrichea,,Cyrtostrombidiidae,Cyrtostrombidium,Cyrtostrombidium paralongisomum
ASV_9034,-0.0025529101571595725,0.0026151039955946693,-0.004414230265107053,,,Bigyra,,,,
ASV_9035,-0.0025529101571595725,0.0026151039955946693,-0.004414230265107053,,,Dinophyceae,,,,
ASV_9036,-0.00821866238086887,0.0029070062147224804,-0.011526737227219327,,,,,,Telonemia,
ASV_9037,-0.012191557319559385,-0.005822388475532651,-0.01082769608027187,,,Dinophyceae,,,,
ASV_9038,-0.008152329999809823,-0.00654395556279421,-0.005120135486446654,,,Dinophyceae,,,,
ASV_9039,-0.017638649475701276,-0.014065288684139012,-0.011572651624838564,,,Dinophyceae,,,,
ASV_9040,-0.008457242067034491,0.002474723871973941,-0.011768113855271,,Bacillariophyta,Mediophyceae,,,,
ASV_9041,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,,Dinophyceae,,,,
ASV_9042,-0.007894233999627897,-0.006244311440279697,-0.004906287149509159,,,Dinophyceae,,,,
ASV_9043,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,Metazoa,Annelida,Polychaeta,,Maldanidae,Nicomache,
ASV_9044,-0.01737853925267326,-0.01377296882455932,-0.011365699230961637,,,Dinophyceae,,,,
ASV_9045,-0.008710828534603865,-0.006859385378198902,-0.005381861269117029,,,Dinophyceae,,,,
ASV_9046,-0.008710828534603865,-0.006859385378198902,-0.005381861269117029,,,Dinophyceae,,,,
ASV_9047,-0.007894233999627897,-0.006244311440279697,-0.004906287149509159,,,Bigyra,,,,
ASV_9048,-0.018673217546490286,-0.014705393493989687,-0.012003529916624584,,,Dinophyceae,,,,
ASV_9049,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,,,,,,
ASV_9050,-0.018673217546490286,-0.014705393493989687,-0.012003529916624584,,,Dinophyceae,,,,
ASV_9051,-0.017691150383509945,-0.01408945035774512,-0.011422689410918447,,Picozoa,,,,,
ASV_9052,-0.018673217546490286,-0.014705393493989687,-0.012003529916624584,,,,,,,
ASV_9053,-0.008297266192727422,0.002483467664831433,-0.011373269187438364,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_9054,-0.013669954635557846,-0.006094696546958652,-0.01181278173734247,,,Dinophyceae,,,,
ASV_9055,-0.00671436747644992,-0.003687164610086681,-0.0051911274835123805,,,,,,Telonemia,
ASV_9056,-0.008710828534603865,-0.006859385378198902,-0.005381861269117029,,,Bigyra,,,,
ASV_9057,-0.017691150383509945,-0.01408945035774512,-0.011422689410918447,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,
ASV_9058,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,,Bigyra,,,,
ASV_9059,-0.018673217546490286,-0.014705393493989687,-0.012003529916624584,Metazoa,Arthropoda,Insecta,,,,
ASV_9060,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Conticribra,Conticribra guillardii
ASV_9061,-0.018673217546490286,-0.014705393493989687,-0.012003529916624584,,,Dinophyceae,,,,
ASV_9062,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_9063,-0.008710828534603865,-0.006859385378198902,-0.005381861269117029,,,Dinophyceae,,,,
ASV_9064,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,,Dinophyceae,,,,
ASV_9065,-0.006594303925867878,-0.003961229811195529,-0.004885838988526104,,Haptophyta,,,,,
ASV_9066,-0.013833657560548898,-0.006071786720450607,-0.012088317003574085,,,,Telonemida,,Telonema,Telonema subtile
ASV_9067,-0.01737853925267326,-0.01377296882455932,-0.011365699230961637,,,Dinophyceae,,,,
ASV_9068,-0.008710828534603865,-0.006859385378198902,-0.005381861269117029,,,Dinophyceae,,,,
ASV_9069,-0.018673217546490286,-0.014705393493989687,-0.012003529916624584,,,Dinophyceae,,,,
ASV_9070,-0.013533167899051932,-0.0067855312341259634,-0.011501580183982353,,Bacillariophyta,Mediophyceae,,,,
ASV_9071,-0.008152329999809823,-0.00654395556279421,-0.005120135486446654,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira aestivalis
ASV_9072,-0.008764570087725517,-0.006975780406959197,-0.005511466191565881,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Conticribra,Conticribra guillardii
ASV_9073,-0.012551946229273707,-0.005550874366906126,-0.011371702434640127,,Bacillariophyta,Mediophyceae,,,,
ASV_9074,-0.013770093198988724,-0.006042082273797776,-0.01223438047979312,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytriomycetaceae,Asterophlyctis,Asterophlyctis sarcoptoides
ASV_9075,-0.017638649475701276,-0.014065288684139012,-0.011572651624838564,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_9076,-0.008764570087725517,-0.006975780406959197,-0.005511466191565881,,Picozoa,,,,,
ASV_9077,-0.01275800034447169,-0.005409462351650079,-0.011629374489812884,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium dominans
ASV_9078,-0.012551946229273707,-0.005550874366906126,-0.011371702434640127,,,Dinophyceae,,,,
ASV_9079,-0.00856132631246453,0.0021777146458862584,-0.011591526803965472,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_9080,-0.013669954635557846,-0.006094696546958652,-0.01181278173734247,,Bacillariophyta,Coscinodiscophyceae,Stephanodiscales,Stephanodiscaceae,Cyclotella,Cyclotella choctawhatcheeana
ASV_9081,-0.008152329999809823,-0.00654395556279421,-0.005120135486446654,,,Dinophyceae,,,,
ASV_9082,-0.008641788421183499,-0.0068230159870505906,-0.0055341310660332035,Metazoa,Porifera,Demospongiae,Suberitida,,Terpios,
ASV_9083,-0.008641788421183499,-0.0068230159870505906,-0.0055341310660332035,,,Dinophyceae,,,,
ASV_9084,-0.003514628381764364,0.0020248251223185416,-0.005358581227923312,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_9085,-0.0033043168517014384,0.0018861830942719143,-0.0050887301435487,,,Dinophyceae,,,,
ASV_9086,-0.008641788421183499,-0.0068230159870505906,-0.0055341310660332035,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,
ASV_9087,-0.008641788421183499,-0.0068230159870505906,-0.0055341310660332035,,,,,,Telonemia,
ASV_9088,-0.008641788421183499,-0.0068230159870505906,-0.0055341310660332035,,,Dinophyceae,Suessiales,,,
ASV_9089,-0.01737853925267326,-0.01377296882455932,-0.011365699230961637,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_9090,-0.017691150383509945,-0.01408945035774512,-0.011422689410918447,,Picozoa,,,,,
