#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_2329	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_2330	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2331	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2332	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Ensiculifera	unassigned
ASV_2333	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	Rhizosolenia setigera
ASV_2336	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	unassigned
ASV_2340	Eukaryota	Haptista	Haptophyta	Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium palpebrale
ASV_2344	Eukaryota	Imbricatea	unknown	Thaumatomonadida	Thaumatomastigidae	unassigned	unassigned
ASV_2346	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_2347	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	unassigned
ASV_2349	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2351	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2352	Eukaryota	unknown	Cryptophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2355	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	unassigned
ASV_2359	Eukaryota	Haptista	Haptophyta	Prymnesiales	Prymnesiaceae	unassigned	unassigned
ASV_2360	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Leptocylindrales	Leptocylindraceae	Leptocylindrus	Leptocylindrus convexus
ASV_2361	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	unassigned	unassigned
ASV_2367	Eukaryota	unknown	Bigyra	Nanomonadea	unknown	Incisomonas	unassigned
ASV_2368	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2371	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2372	Eukaryota	Chlorophyta	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2381	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2384	Eukaryota	Arthropoda	Hexanauplia	unassigned	unassigned	unassigned	unassigned
ASV_2386	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2387	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2388	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas sp. APCC MC5-1Cryo
ASV_2389	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	unassigned
ASV_2391	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_2395	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	unassigned	unassigned
ASV_2396	Eukaryota	unknown	Bigyra	Nanomonadea	unknown	Incisomonas	Incisomonas marina
ASV_2400	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2401	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2402	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2416	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_2417	Eukaryota	unknown	Cryptophyceae	Pyrenomonadales	Geminigeraceae	unassigned	unassigned
ASV_2418	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2419	Eukaryota	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11072
ASV_2428	Eukaryota	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH145-EKD20
ASV_2429	Eukaryota	unknown	Bigyra	Thraustochytrida	Thraustochytriaceae	unassigned	unassigned
ASV_2431	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2432	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Sinocalanus	unassigned
ASV_2433	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_2435	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2436	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_2440	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2443	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	Bugula	Bugula neritina
ASV_2445	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium jinhaense
ASV_2447	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2448	Eukaryota	Ctenophora	Tentaculata	Cydippida	Pleurobrachiidae	Pleurobrachia	unassigned
ASV_2451	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	unassigned	unassigned
ASV_2452	Eukaryota	unknown	Oomycota	Lagenidiales	Haliphthoraceae	Haliphthoros	unassigned
ASV_2453	Eukaryota	unknown	Dictyochophyceae	Florenciellales	unassigned	unassigned	unassigned
ASV_2460	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2462	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_2463	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	unassigned	unassigned
ASV_2468	Eukaryota	unknown	Bigyra	Oblongichytrida	unknown	Oblongichytrium	unassigned
ASV_2469	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	unassigned
ASV_2471	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	unassigned	unassigned
ASV_2472	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_2477	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	unassigned	unassigned
ASV_2487	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2488	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2489	Eukaryota	unknown	Dinophyceae	Blastodiniales	unknown	Blastodinium	Blastodinium spinulosum
ASV_2491	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros diadema
ASV_2493	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2495	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium depressum
ASV_2497	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2505	Eukaryota	Ciliophora	Spirotrichea	unknown	Strombidiidae	Strombidium	unassigned
ASV_2507	Eukaryota	Cercozoa	Thecofilosea	unknown	unknown	unassigned	unassigned
ASV_2508	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	Proterythropsis	Proterythropsis sp. BSL-2009a
ASV_2509	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	unassigned	unassigned
ASV_2514	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2515	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2516	Eukaryota	unknown	unknown	unknown	unknown	unknown	unassigned
ASV_2517	Eukaryota	unknown	Cryptophyceae	Cyathomonadacea	Goniomonadaceae	Goniomonas	unassigned
ASV_2518	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia hudsonica
ASV_2523	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_2524	Eukaryota	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcaceae	Prasinococcus	unassigned
ASV_2525	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	unassigned	unassigned
ASV_2526	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2535	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2536	Eukaryota	unknown	unknown	unknown	unknown	unknown	unassigned
ASV_2537	Eukaryota	unknown	unknown	Pirsoniales	unknown	unassigned	unassigned
ASV_2538	Eukaryota	Cercozoa	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2545	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	unassigned
ASV_2546	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_2549	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2550	Eukaryota	Ciliophora	Spirotrichea	unknown	Tontoniidae	Pseudotontonia	Pseudotontonia sp. JG-2011a
ASV_2551	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2554	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	unassigned
ASV_2555	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2557	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	unassigned	unassigned
ASV_2560	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium litoralis
ASV_2561	Eukaryota	Rhodophyta	Florideophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2568	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2569	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2571	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2575	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	unassigned
ASV_2576	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	unassigned	unassigned
ASV_2577	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2580	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2582	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	Coscinodiscus	Coscinodiscus radiatus
ASV_2588	Eukaryota	unknown	Dictyochophyceae	Pedinellales	unknown	unassigned	unassigned
ASV_2589	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_2591	Eukaryota	Imbricatea	unknown	Euglyphida	Paulinellidae	unassigned	unassigned
ASV_2596	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Ensiculifera	Ensiculifera imariensis
ASV_2597	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2598	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2602	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	unassigned	unassigned	unassigned
ASV_2603	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2605	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2607	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2608	Eukaryota	Chlorophyta	Pedinophyceae	Pedinomonadales	Pedinomonadaceae	Pedinomonas	unassigned
ASV_2612	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_2616	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2618	Eukaryota	Discosea	Flabellinia	unknown	Vannellidae	unassigned	unassigned
ASV_2622	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	unassigned	unassigned
ASV_2623	Eukaryota	unknown	Bolidophyceae	Parmales	Triparmaceae	unassigned	unassigned
ASV_2631	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2632	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	Guinardia flaccida
ASV_2633	Eukaryota	Bacillariophyta	Fragilariophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2634	Eukaryota	unknown	Cryptophyceae	Pyrenomonadales	Geminigeraceae	unassigned	unassigned
ASV_2636	Eukaryota	Cercozoa	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2638	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas longipes
ASV_2642	Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	unassigned
ASV_2648	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium conicum
ASV_2653	Eukaryota	unknown	unknown	unknown	unknown	unknown	unassigned
ASV_2656	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	unassigned	unassigned
ASV_2659	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2664	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	unassigned	unassigned
ASV_2665	Eukaryota	unknown	Choanoflagellata	Acanthoecida	Stephanoecidae	Calliacantha	Calliacantha natans
ASV_2666	Eukaryota	unknown	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	unassigned
ASV_2670	Eukaryota	unknown	Cryptophyceae	Cyathomonadacea	Goniomonadaceae	unassigned	unassigned
ASV_2677	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2678	Eukaryota	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11005
ASV_2679	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Ceramium	Ceramium interruptum
ASV_2682	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	unassigned	unassigned
ASV_2695	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas sp. APCC MC5-1Cryo
ASV_2703	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_2705	Eukaryota	unknown	unknown	unknown	unknown	unknown	unassigned
ASV_2706	Eukaryota	Endomyxa	Ascetosporea	Paradiniida	unknown	unassigned	unassigned
ASV_2707	Eukaryota	Cercozoa	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2709	Eukaryota	unknown	Cryptophyceae	Kathablepharidacea	Katablepharidaceae	unassigned	unassigned
ASV_2716	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2733	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2734	Eukaryota	Ciliophora	Spirotrichea	unknown	Strombidiidae	unassigned	unassigned
ASV_2741	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Ensiculifera	Ensiculifera imariensis
ASV_2742	Eukaryota	unknown	Dinophyceae	Prorocentrales	Prorocentraceae	unassigned	unassigned
ASV_2755	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2756	Eukaryota	Mollusca	Cephalopoda	Teuthida	Chiroteuthidae	Chiroteuthis	unassigned
ASV_2757	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	unassigned	unassigned
ASV_2758	Eukaryota	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas parkeae
ASV_2759	Eukaryota	Haptista	Haptophyta	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina acantha
ASV_2760	Eukaryota	Imbricatea	unknown	Thaumatomonadida	unknown	Scutellomonas	Scutellomonas patella
ASV_2761	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2762	Eukaryota	Imbricatea	unknown	Thaumatomonadida	Thaumatomastigidae	unassigned	unassigned
ASV_2763	Eukaryota	unknown	Phaeophyceae	Sphacelariales	unknown	unassigned	unassigned
ASV_2772	Eukaryota	unknown	Bigyra	Oblongichytrida	unknown	Oblongichytrium	unassigned
ASV_2774	Eukaryota	Chordata	Mammalia	unassigned	unassigned	unassigned	unassigned
ASV_2776	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
ASV_2778	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	unassigned
ASV_2779	Eukaryota	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	unassigned
ASV_2787	Eukaryota	Rhodophyta	Florideophyceae	Gelidiales	Pterocladiaceae	Pterocladiella	Pterocladiella capillacea
ASV_2795	Eukaryota	Streptophyta	unknown	Sapindales	unassigned	unassigned	unassigned
ASV_2797	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2798	Eukaryota	Euglenozoa	unknown	Diplonemea	Hemistasiidae	Hemistasia	unassigned
ASV_2799	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Ensiculifera	unassigned
ASV_2800	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Fragilariopsis	Fragilariopsis doliolus
ASV_2801	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2802	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2803	Eukaryota	Haptista	Haptophyta	unassigned	unassigned	unassigned	unassigned
ASV_2810	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_2817	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	unassigned	unassigned
ASV_2819	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2822	Eukaryota	unknown	unknown	unknown	unknown	unknown	unassigned
ASV_2823	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_2831	Eukaryota	unknown	Choanoflagellata	Acanthoecida	Stephanoecidae	Diaphanoeca	Diaphanoeca undulata
ASV_2833	Eukaryota	unknown	Chrysophyceae	Chromulinales	Chrysolepidomonadaceae	unassigned	unassigned
ASV_2837	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	unassigned	unassigned
ASV_2840	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2841	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	unassigned	unassigned
ASV_2850	Eukaryota	unknown	Polycystinea	unassigned	unassigned	unassigned	unassigned
ASV_2854	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2859	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2860	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	unassigned	unassigned
ASV_2861	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_2863	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2875	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Paulsenella	Paulsenella vonstoschii
ASV_2881	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2884	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	unassigned	unassigned
ASV_2889	Eukaryota	Haptista	Haptophyta	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina sp. Hp34EHU
ASV_2890	Eukaryota	unknown	Dictyochophyceae	Pedinellales	unassigned	unassigned	unassigned
ASV_2891	Eukaryota	unknown	Dinophyceae	Dinophysiales	Dinophysiaceae	unassigned	unassigned
ASV_2901	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	unassigned	unassigned
ASV_2904	Eukaryota	unknown	Dinophyceae	Syndiniales	Syndiniaceae	Syndinium	Syndinium turbo
ASV_2908	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2913	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium catenatum
ASV_2920	Eukaryota	Ciliophora	Spirotrichea	Tintinnida	Xystonellidae	Parafavella	unassigned
ASV_2922	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_2928	Eukaryota	Ciliophora	Spirotrichea	unknown	Strombidiidae	Laboea	unassigned
ASV_2930	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros brevis
ASV_2932	Eukaryota	unknown	Oomycetes	Myzocytiopsidales	Myzocytiopsidaceae	unassigned	unassigned
ASV_2934	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium claudicans
ASV_2935	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	unassigned
ASV_2938	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae
ASV_2939	Eukaryota	Bacillariophyta	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2940	Eukaryota	Discosea	unknown	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium minus
ASV_2942	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2944	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2953	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2955	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2957	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2959	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2961	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros debilis
ASV_2965	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2967	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	unassigned
ASV_2971	Eukaryota	Cercozoa	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2977	Eukaryota	Imbricatea	unknown	Thaumatomonadida	Thaumatomastigidae	Protaspis	unassigned
ASV_2991	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	unassigned	unassigned
ASV_2993	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_3001	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_3002	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3007	Eukaryota	Bacillariophyta	Mediophyceae	unknown	unknown	unassigned	unassigned
ASV_3008	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Neochondria	Neochondria nidifica
ASV_3009	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	unassigned	unassigned
ASV_3013	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3016	Eukaryota	Bryozoa	Stenolaemata	Cyclostomatida	Crisiidae	Crisia	unassigned
ASV_3020	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_3023	Eukaryota	Imbricatea	unknown	Thaumatomonadida	Thaumatomastigidae	unassigned	unassigned
ASV_3024	Eukaryota	Ctenophora	Tentaculata	Lobata	unassigned	unassigned	unassigned
ASV_3027	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3030	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	unassigned	unassigned
ASV_3031	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3036	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	unassigned	unassigned
ASV_3037	Eukaryota	Ciliophora	Spirotrichea	unknown	Strombidiidae	Strombidium	Strombidium sp. JG-2011a
ASV_3039	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	unassigned
ASV_3041	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	unassigned	unassigned
ASV_3042	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_3045	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3054	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3056	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3059	Eukaryota	Ciliophora	Litostomatea	Vestibuliferida	Trimyemidae	unassigned	unassigned
ASV_3063	Eukaryota	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Phyllodoce <segmented worms>	unassigned
ASV_3066	Eukaryota	Mollusca	Bivalvia	unassigned	unassigned	unassigned	unassigned
ASV_3069	Eukaryota	Cercozoa	Thecofilosea	unassigned	unassigned	unassigned	unassigned
ASV_3079	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3081	Eukaryota	Imbricatea	unknown	Thaumatomonadida	Thaumatomastigidae	unassigned	unassigned
ASV_3086	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3087	Eukaryota	unknown	Chrysophyceae	unassigned	unassigned	unassigned	unassigned
ASV_3088	Eukaryota	unknown	Cryptophyceae	unassigned	unassigned	unassigned	unassigned
ASV_3090	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3092	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3097	Eukaryota	Mollusca	Gastropoda	unassigned	unassigned	unassigned	unassigned
ASV_3100	Eukaryota	unknown	unknown	Pirsoniales	unknown	Pirsonia	Pirsonia guinardiae
ASV_3110	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3111	Eukaryota	unknown	Cryptophyceae	Pyrenomonadales	Geminigeraceae	unassigned	unassigned
ASV_3113	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_3114	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3115	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_3116	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_3117	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3127	Eukaryota	unknown	Dinophyceae	Peridiniales	Heterocapsaceae	unassigned	unassigned
ASV_3130	Eukaryota	Streptophyta	Magnoliopsida	Alismatales	Zosteraceae	Phyllospadix	Phyllospadix iwatensis
ASV_3132	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Ensiculifera	Ensiculifera imariensis
ASV_3134	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
