#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_10452			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	
ASV_10453	Metazoa	Annelida	Polychaeta		Capitellidae	Capitella	Capitella teleta
ASV_10454			Dinophyceae				
ASV_10455		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_10456		Ciliophora	Spirotrichea				
ASV_10457			Dinophyceae				
ASV_10458			Dinophyceae				
ASV_10459		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_10460			Dinophyceae				
ASV_10461	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas parkeae
ASV_10462			Dinophyceae				
ASV_10463		Cercozoa	Thecofilosea			Mataza	
ASV_10464		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_10465		Ciliophora	Spirotrichea	Tintinnida	Codonellidae	Tintinnopsis	
ASV_10466			Dinophyceae	Suessiales	Biecheleriaceae	Biecheleria	
ASV_10467		Cercozoa	Thecofilosea	Ventricleftida	Ventrifissuridae		
ASV_10468			Cryptophyceae	Cryptomonadales			
ASV_10469		Ciliophora	Prostomatea	Prorodontida	Urotrichidae	Urotricha	
ASV_10470			Dinophyceae				
ASV_10471		Haptophyta					
ASV_10472		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_10473			Bigyra				
ASV_10474			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_10475			Dinophyceae				
ASV_10476			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_10477							
ASV_10478		Haptophyta		Prymnesiales	Prymnesiaceae		
ASV_10479			Cryptophyceae	Cryptomonadales			
ASV_10480	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	
ASV_10481			Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium monovelum
ASV_10482		Cercozoa	Imbricatea	Euglyphida	Paulinellidae	Paulinella	
ASV_10483			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium dorsalisulcum
ASV_10484	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas australis
ASV_10485		Cercozoa	Chlorarachniophyceae				
ASV_10486	Metazoa	Arthropoda					
ASV_10487	Metazoa	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus parvus
ASV_10488			Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos furca
ASV_10489		Ciliophora	Nassophorea	Microthoracida	Discotrichidae		
ASV_10490		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_10491	Metazoa	Annelida	Sipuncula	Phascolosomatiformes	Phascolosomatidae	Apionsoma	Apionsoma misakianum
ASV_10492						Telonemia	
ASV_10493			Dinophyceae				
ASV_10494		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira curviseriata
ASV_10495			Dinophyceae				
ASV_10496		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Pelagostrobilidium	Pelagostrobilidium neptuni
ASV_10497		Ciliophora	Spirotrichea	Choreotrichida			
ASV_10498		Ciliophora	Spirotrichea	Choreotrichida			
ASV_10499			Cryptophyceae	Cryptomonadales			
ASV_10500			Dinophyceae				
ASV_10501			Dinophyceae	Gymnodiniales			
ASV_10502		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_10503		Picozoa					
ASV_10504		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Fragilariopsis	
ASV_10505			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_10506			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium dominans
ASV_10507			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10508		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_10509		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_10510			Dinophyceae				
ASV_10511	Metazoa	Arthropoda	Hexanauplia	Calanoida	Temoridae	Temora	Temora longicornis
ASV_10512			Dinophyceae				
ASV_10513			Bigyra	Nanomonadea			
ASV_10514		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra weissflogii
ASV_10515	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	Euterpinidae	Euterpina	Euterpina acutifrons
ASV_10516			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10517			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10518		Haptophyta		Isochrysidales	Noelaerhabdaceae	Gephyrocapsa	Gephyrocapsa oceanica
ASV_10519		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_10520		Picozoa					
ASV_10521			Bigyra				
ASV_10522			Dictyochophyceae	Pedinellales		Apedinella	Apedinella radians
ASV_10523		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	
ASV_10524			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_10525		Ciliophora	Spirotrichea		Strombidiidae		
ASV_10526			Cryptophyceae	Cryptomonadales			
ASV_10527			Dinophyceae				
ASV_10528			Dinophyceae	Gonyaulacales	Gonyaulacaceae	Amylax	Amylax triacantha
ASV_10529			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_10530			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	Lepidodinium chlorophorum
ASV_10531		Bacillariophyta	Mediophyceae	Eupodiscales	Odontellaceae	Odontella	Odontella rostrata
ASV_10532	Metazoa	Cnidaria	Hydrozoa	Siphonophorae	Diphyidae	Sulculeolaria	Sulculeolaria quadrivalvis
ASV_10533	Metazoa	Arthropoda					
ASV_10534			Dinophyceae				
ASV_10535		Bacillariophyta	Mediophyceae	Eupodiscales	Odontellaceae	Odontella	Odontella rostrata
ASV_10536	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Ostreococcus	Ostreococcus sp. 'lucimarinus'
ASV_10537			Bigyra				
ASV_10538			Bigyra				
ASV_10539			Dinophyceae	Gymnodiniales	Warnowiaceae	Warnowia	
ASV_10540			Bigyra				
ASV_10541	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas gelidicola
ASV_10542		Bacillariophyta	Mediophyceae	Eupodiscales	Odontellaceae	Odontella	Odontella rostrata
ASV_10543			Bigyra				
ASV_10544			Dinophyceae				
ASV_10545		Cercozoa					
ASV_10546			Dinophyceae				
ASV_10547			Dinophyceae				
ASV_10548			Cryptophyceae	Cryptomonadales			
ASV_10549			Dinophyceae				
ASV_10550			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	Lepidodinium chlorophorum
ASV_10551		Ciliophora	Spirotrichea		Strombidiidae	Strombidium	Strombidium paracapitatum
ASV_10552							
ASV_10553			Cryptophyceae	Pyrenomonadales	Geminigeraceae	Teleaulax	Teleaulax amphioxeia
ASV_10554		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira gravida
ASV_10555		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_10556		Cercozoa	Chlorarachniophyceae				
ASV_10557		Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	
ASV_10558			Dinophyceae				
ASV_10559		Bacillariophyta	Mediophyceae	Eupodiscales	Odontellaceae	Odontella	Odontella rostrata
ASV_10560		Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	Rhizosolenia similoides
ASV_10561			Cryptophyceae	Cryptomonadales			
ASV_10562		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	Minidiscus variabilis
ASV_10563		Haptophyta		Zygodiscales	Braarudosphaeraceae	Braarudosphaera	Braarudosphaera bigelowii
ASV_10564		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_10565		Cercozoa					
ASV_10566			Bolidophyceae	Parmales			
ASV_10567			Dinophyceae	Gymnodiniales	Warnowiaceae	Warnowia	
ASV_10568			Dinophyceae				
ASV_10569		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_10570			Dinophyceae				
ASV_10571							
ASV_10572		Cercozoa					Cercozoa sp. CCAP 1903/1
ASV_10573		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_10574		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Pelagostrobilidium	
ASV_10575			Raphidophyceae	Chattonellales	Chattonellaceae	Heterosigma	Heterosigma akashiwo
ASV_10576			Choanoflagellata	Craspedida	Salpingoecidae	Bicosta	Bicosta minor
ASV_10577		Bacillariophyta	Mediophyceae	Eupodiscales	Odontellaceae	Odontella	Odontella rostrata
ASV_10578		Cercozoa					
ASV_10579			Dinophyceae				
ASV_10580			Dinophyceae	Syndiniales	Syndiniaceae	Syndinium	
ASV_10581			Dinophyceae	Peridiniales	Protoperidiniaceae	Islandinium	Islandinium tricingulatum
ASV_10582		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_10583			Dinophyceae				
ASV_10584	Metazoa	Mollusca	Bivalvia				
ASV_10585			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_10586			Bigyra	Thraustochytrida	Thraustochytriaceae	Aplanochytrium	
ASV_10587		Ciliophora	Spirotrichea	Tintinnida	Tintinnidiidae	Antetintinnidium	Antetintinnidium mucicola
ASV_10588			Dinophyceae				
ASV_10589			Dinophyceae				
ASV_10590	Metazoa	Mollusca	Bivalvia				
ASV_10591			Dinophyceae				
ASV_10592	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas parkeae
ASV_10593		Haptophyta					
ASV_10594			Dinophyceae				
ASV_10595			Dinophyceae				
ASV_10596			Bigyra				
ASV_10597			Cryptophyceae	Kathablepharidacea	Katablepharidaceae	Katablepharis	
ASV_10598			Dinophyceae				
ASV_10599		Bacillariophyta	Coscinodiscophyceae	Leptocylindrales	Leptocylindraceae	Leptocylindrus	Leptocylindrus danicus
ASV_10600	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Carteria	
ASV_10601		Bacillariophyta	Mediophyceae	Eupodiscales	Odontellaceae	Odontella	Odontella rostrata
ASV_10602			Dinophyceae				
ASV_10603			Bigyra				
ASV_10604		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_10605			Dinophyceae				
ASV_10606			Dictyochophyceae	Pedinellales			
ASV_10607		Ciliophora	Spirotrichea		Strombidiidae	Laboea	
ASV_10608			Dinophyceae	Peridiniales	Protoperidiniaceae	Islandinium	Islandinium tricingulatum
ASV_10609		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_10610		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_10611		Cercozoa	Thecofilosea			Mataza	
ASV_10612	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas parkeae
ASV_10613			Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	
ASV_10614		Cercozoa					
ASV_10615			Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos furca
ASV_10616			Dinophyceae	Suessiales	Suessiaceae	Pelagodinium	Pelagodinium beii
ASV_10617			Dinophyceae				
ASV_10618		Ciliophora	Spirotrichea	Choreotrichida			
ASV_10619			Choanoflagellata	Craspedida	Salpingoecidae		
ASV_10620			Dinophyceae				
ASV_10621			Dinophyceae				
ASV_10622			Pelagophyceae	Pelagomonadales	Pelagomonadaceae		
ASV_10623			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_10624		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_10625			Bigyra	Nanomonadea			
ASV_10626		Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Hemidiscaceae		
ASV_10627		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_10628		Haptophyta		Isochrysidales	Isochrysidaceae	Dicrateria	Dicrateria rotunda
ASV_10629		Cercozoa	Chlorarachniophyceae				
ASV_10630			Dinophyceae	Peridiniales			
ASV_10631		Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Brockmanniella	Brockmanniella brockmannii
ASV_10632			Dictyochophyceae	Florenciellales			
ASV_10633		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_10634			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10635		Cercozoa	Thecofilosea				
ASV_10636			Dinophyceae				
ASV_10637							
ASV_10638							
ASV_10639	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales			
ASV_10640			Dinophyceae				
ASV_10641			Dinophyceae	Noctilucales	Noctilucaceae	Noctiluca	Noctiluca scintillans
ASV_10642		Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Amphorides	Amphorides quadrilineata
ASV_10643			Dinophyceae	Blastodiniales		Blastodinium	Blastodinium contortum
ASV_10644		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	
ASV_10645		Cercozoa	Thecofilosea			Mataza	
ASV_10646			Bigyra	Nanomonadea			
ASV_10647			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_10648			Dinophyceae				
ASV_10649	Metazoa	Rotifera					
ASV_10650			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_10651			Dinophyceae				
ASV_10652			Centroplasthelida	Pterocystida			
ASV_10653			Dinophyceae				
ASV_10654			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10655		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina rotalis
ASV_10656		Ciliophora	Spirotrichea				
ASV_10657			Dinophyceae	Blastodiniales		Blastodinium	Blastodinium spinulosum
ASV_10658			Dinophyceae				
ASV_10659		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros socialis
ASV_10660		Ciliophora	Spirotrichea				
ASV_10661			Dinophyceae				
ASV_10662			Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	
ASV_10663		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae		
ASV_10664			Dinophyceae				
ASV_10665		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros eibenii
ASV_10666			Dinophyceae				
ASV_10667			Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Pelagococcus	Pelagococcus subviridis
ASV_10668		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_10669			Dinophyceae				
ASV_10670		Ciliophora	Spirotrichea		Strombidiidae		
ASV_10671			Dinophyceae				
ASV_10672		Oomycota					
ASV_10673			Dinophyceae				
ASV_10674			Dinophyceae				
ASV_10675		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_10676		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_10677		Ciliophora	Spirotrichea				
ASV_10678		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia delicatissima
ASV_10679		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_10680			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10681			Dinophyceae				
ASV_10682		Cercozoa	Thecofilosea				
ASV_10683			Cryptophyceae	Cryptomonadales			
ASV_10684		Bacillariophyta	Coscinodiscophyceae	Leptocylindrales	Leptocylindraceae	Leptocylindrus	Leptocylindrus convexus
ASV_10685			Dinophyceae				
ASV_10686			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_10687		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_10688			Dinophyceae				
ASV_10689		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_10690			Bigyra				
ASV_10691		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros neogracilis
ASV_10692	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales			
ASV_10693			Dinophyceae				
ASV_10694			Dinophyceae				
ASV_10695			Dinophyceae				
ASV_10696	Metazoa	Ctenophora	Tentaculata	Cydippida	Pleurobrachiidae	Pleurobrachia	
ASV_10697		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_10698						Telonemia	
ASV_10699		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_10700			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_10701			Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos furca
ASV_10702			Dinophyceae				
ASV_10703			Dinophyceae				
ASV_10704			Dinophyceae				
ASV_10705			Dinophyceae				
ASV_10706		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira hispida
ASV_10707	Metazoa	Arthropoda	Hexanauplia	Calanoida	Temoridae	Temora	Temora longicornis
ASV_10708			Bigyra				
ASV_10709	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	Euterpinidae	Euterpina	Euterpina acutifrons
ASV_10710			Cryptophyceae	Pyrenomonadales	Geminigeraceae	Teleaulax	Teleaulax amphioxeia
ASV_10711			Dinophyceae	Peridiniales			
ASV_10712			Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	
ASV_10713			Cryptophyceae	Pyrenomonadales	Geminigeraceae	Teleaulax	Teleaulax acuta
ASV_10714			Dinophyceae				
ASV_10715		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Fragilariopsis	
ASV_10716		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_10717			Cryptophyceae	Pyrenomonadales	Geminigeraceae	Teleaulax	
ASV_10718	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas gelidicola
ASV_10719			Dinophyceae				
ASV_10720	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	Euterpinidae	Euterpina	Euterpina acutifrons
ASV_10721		Picozoa					
ASV_10722	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Ostreococcus	Ostreococcus sp. 'lucimarinus'
ASV_10723		Ciliophora	Spirotrichea	Choreotrichida			
ASV_10724		Haptophyta		Isochrysidales	Noelaerhabdaceae	Gephyrocapsa	Gephyrocapsa oceanica
ASV_10725		Cercozoa	Thecofilosea		Ebriacea	Ebria	Ebria tripartita
ASV_10726							
ASV_10727			Dinophyceae				
ASV_10728		Ciliophora	Spirotrichea		Strombidiidae	Strombidium	Strombidium capitatum
ASV_10729			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium rubrum
ASV_10730			Dinophyceae				
ASV_10731		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	
ASV_10732							
ASV_10733		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_10734		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Pelagostrobilidium	
ASV_10735		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_10736		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_10737			Dinophyceae			Balechina	Balechina pachydermata
ASV_10738		Bacillariophyta	Fragilariophyceae	Fragilariales	Staurosiraceae	Plagiostriata	Plagiostriata goreensis
ASV_10739	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos
ASV_10740			Dinophyceae				
ASV_10741			Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	Alexandrium minutum
ASV_10742			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_10743		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_10744		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_10745	Metazoa	Arthropoda	Hexanauplia	Calanoida	Calocalanidae	Calocalanus	
ASV_10746			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10747		Bacillariophyta	Bacillariophyceae	Naviculales			
ASV_10748			Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	
ASV_10749			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10750			Dinophyceae	Peridiniales			
ASV_10751		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_10752			Bigyra				
ASV_10753			Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Plagioselmis	Plagioselmis prolonga
ASV_10754			Pelagophyceae	Pelagomonadales			
ASV_10755		Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Amphorellopsis	Amphorellopsis acuta
ASV_10756		Ciliophora	Spirotrichea		Tontoniidae	Pseudotontonia	
ASV_10757		Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Minutocellus	Minutocellus polymorphus
ASV_10758		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_10759			Dinophyceae				
ASV_10760			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium fulvescens
ASV_10761							
ASV_10762			Dinophyceae				
ASV_10763	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas pusilla
ASV_10764		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_10765		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_10766			Synurophyceae	Ochromonadales			
ASV_10767		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	Minidiscus spinulatus
ASV_10768			Dinophyceae				
ASV_10769			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium fulvescens
ASV_10770			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10771			Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	
ASV_10772			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10773			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10774		Ciliophora	Spirotrichea				
ASV_10775	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas parkeae
ASV_10776							
ASV_10777							
ASV_10778			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_10779			Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera	Geminigera cryophila
ASV_10780			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium heterogrammum
ASV_10781		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia seriata
ASV_10782	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	
ASV_10783			Pelagophyceae	Pelagomonadales			
ASV_10784			Dinophyceae	Gonyaulacales	Pyrocystaceae	Dissodinium	Dissodinium pseudolunula
ASV_10785			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10786		Ciliophora	Spirotrichea				
ASV_10787			Cryptophyceae	Pyrenomonadales	Geminigeraceae	Teleaulax	Teleaulax gracilis
ASV_10788		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	Minidiscus variabilis
ASV_10789		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_10790			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_10791	Metazoa	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineris	Lumbrineris funchalensis
ASV_10792		Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Arcocellulus	Arcocellulus cornucervis
ASV_10793			Dinophyceae	Thoracosphaerales	Thoracosphaeraceae		
ASV_10794			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium dominans
ASV_10795	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales			
ASV_10796	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona davisae
ASV_10797			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_10798			Dinophyceae				
ASV_10799			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa pygmaea
ASV_10800		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema menzelii
ASV_10801			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_10802		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_10803		Ciliophora	Spirotrichea		Strombidiidae	Strombidium	Strombidium paracapitatum
ASV_10804			Dinophyceae				
ASV_10805			Dinophyceae				
ASV_10806			Dinophyceae	Suessiales	Biecheleriaceae	Biecheleria	Biecheleria cincta
ASV_10807		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae		
ASV_10808			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_10809		Cercozoa	Thecofilosea				
ASV_10810		Haptophyta					
ASV_10811	Metazoa	Ctenophora	Nuda	Beroida	Beroidae	Beroe	Beroe cucumis
ASV_10812			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa pygmaea
ASV_10813	Viridiplantae	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcaceae	Prasinococcus	Prasinococcus capsulatus
ASV_10814	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	
